Utbildning,Arbsektor,Andel,Lön
Civilingenjör,Privat,"2,947478573",41000-41999
Civilingenjör,Privat,"3,32868248",42000-42999
Civilingenjör,Privat,"3,017241379",43000-43999
Civilingenjör,Privat,"3,017241379",44000-44999
Civilingenjör,Privat,"3,281343432",45000-45999
Civilingenjör,Privat,"2,865258122",46000-46999
Civilingenjör,Privat,"2,835359777",47000-47999
Civilingenjör,Privat,"2,760613913",48000-48999
Civilingenjör,Privat,"2,628562886",49000-49999
Civilingenjör,Privat,"3,238987443",50000-50999
Civilingenjör,Privat,"2,461630456",51000-51999
Civilingenjör,Privat,"2,416782938",52000-52999
Civilingenjör,Privat,"2,304664142",53000-53999
Civilingenjör,Privat,"2,165138529",54000-54999
Civilingenjör,Privat,"2,117799482",55000-55999
Civilingenjör,Privat,"1,786426151",56000-56999
Civilingenjör,Privat,"1,612019135",57000-57999
Civilingenjör,Privat,"1,582120789",58000-58999
Civilingenjör,Privat,"1,47747658",59000-59999
Civilingenjör,Privat,"1,669324297",60000-60999
Civilingenjör,Privat,"1,225832171",61000-61999
Civilingenjör,Privat,"1,223340642",62000-62999
Civilingenjör,Privat,"1,086306558",63000-63999
Civilingenjör,Privat,"1,048933626",64000-64999
Civilingenjör,Privat,"1,138628663",65000-65999
Civilingenjör,Privat,"0,859577437",66000-66999
Civilingenjör,Privat,"0,715068766",67000-67999
Civilingenjör,Privat,"0,802272274",68000-68999
Civilingenjör,Privat,"0,652780546",69000-69999
Civilingenjör,Privat,"0,827187562",70000-70999
Civilingenjör,Privat,"0,525712577",71000-71999
Civilingenjör,Privat,"0,52072952",72000-72999
Civilingenjör,Privat,"0,460932828",73000-73999
Civilingenjör,Privat,"0,408610724",74000-74999
Civilingenjör,Privat,"0,585509268",75000-75999
Civilingenjör,Privat,"0,368746263",76000-76999
Civilingenjör,Privat,"0,338847917",77000-77999
Civilingenjör,Privat,"0,316424158",78000-78999
Civilingenjör,Privat,"0,24915288",79000-79999
Civilingenjör,Privat,"5,894957146",>=80000
Civilingenjör,Offentlig,"2,145663342",<27000
Civilingenjör,Offentlig,"2,432759142",27000-27999
Civilingenjör,Offentlig,"2,478090057",28000-28999
Civilingenjör,Offentlig,"1,707464491",29000-29999
Civilingenjör,Offentlig,"2,62919311",30000-30999
Civilingenjör,Offentlig,"2,961619825",31000-31999
Civilingenjör,Offentlig,"3,082502267",32000-32999
Civilingenjör,Offentlig,"2,644303415",33000-33999
Civilingenjör,Offentlig,"2,765185857",34000-34999
Civilingenjör,Offentlig,"3,263825929",35000-35999
Civilingenjör,Offentlig,"3,203384708",36000-36999
Civilingenjör,Offentlig,"3,732245391",37000-37999
Civilingenjör,Offentlig,"3,928679359",38000-38999
Civilingenjör,Offentlig,"3,702024781",39000-39999
Civilingenjör,Offentlig,"3,732245391",40000-40999
Civilingenjör,Offentlig,"3,535811423",41000-41999
Civilingenjör,Offentlig,"3,339377455",42000-42999
Civilingenjör,Offentlig,"3,505590813",43000-43999
Civilingenjör,Offentlig,"3,520701118",44000-44999
Civilingenjör,Offentlig,"3,490480508",45000-45999
Civilingenjör,Offentlig,"3,052281656",46000-46999
Civilingenjör,Offentlig,"2,840737383",47000-47999
Civilingenjör,Offentlig,"2,689634331",48000-48999
Civilingenjör,Offentlig,"2,462979752",49000-49999
Civilingenjör,Offentlig,"2,614082804",50000-50999
Civilingenjör,Offentlig,"2,296766395",51000-51999
Civilingenjör,Offentlig,"2,130553037",52000-52999
Civilingenjör,Offentlig,"1,96433968",53000-53999
Civilingenjör,Offentlig,"1,480809912",54000-54999
Civilingenjör,Offentlig,"1,511030523",55000-55999
Civilingenjör,Offentlig,"1,344817165",56000-56999
Civilingenjör,Offentlig,"1,269265639",57000-57999
Civilingenjör,Offentlig,"0,951949229",58000-58999
Civilingenjör,Offentlig,"0,891508008",59000-59999
Civilingenjör,Offentlig,"0,936838924",60000-60999
Civilingenjör,Offentlig,"0,770625567",61000-61999
Civilingenjör,Offentlig,"0,785735872",62000-62999
Civilingenjör,Offentlig,"0,785735872",63000-63999
Civilingenjör,Offentlig,"0,740404956",64000-64999
Civilingenjör,Offentlig,"0,589301904",65000-65999
Civilingenjör,Offentlig,"0,543970988",66000-66999
Civilingenjör,Offentlig,"0,438198852",67000-67999
Civilingenjör,Offentlig,"0,362647325",68000-68999
Civilingenjör,Offentlig,"0,468419462",69000-69999
Civilingenjör,Offentlig,"0,559081293",70000-70999
Civilingenjör,Offentlig,"0,31731641",71000-71999
Civilingenjör,Offentlig,"0,34753702",72000-72999
Civilingenjör,Offentlig,"3,052281656",>=73000
Fysioterapeut,Privat,"4,176072235",< 25000
Fysioterapeut,Privat,"6,659142212",25000-25999
Fysioterapeut,Privat,"8,013544018",26000-26999
Fysioterapeut,Privat,"7,336343115",27000-27999
Fysioterapeut,Privat,"6,207674944",28000-28999
Fysioterapeut,Privat,"6,772009029",29000-29999
Fysioterapeut,Privat,"9,593679458",30000-30999
Fysioterapeut,Privat,"10,04514673",31000-31999
Fysioterapeut,Privat,"9,819413093",32000-32999
Fysioterapeut,Privat,"6,207674944",33000-33999
Fysioterapeut,Privat,"5,304740406",34000-34999
Fysioterapeut,Privat,"3,498871332",35000-35999
Fysioterapeut,Privat,"4,288939052",36000-36999
Fysioterapeut,Privat,"1,918735892",37000-37999
Fysioterapeut,Privat,"1,918735892",38000-38999
Fysioterapeut,Privat,"0,902934537",39000-39999
Fysioterapeut,Privat,"1,693002257",40000-40999
Fysioterapeut,Privat,"0,564334086",41000-41999
Fysioterapeut,Privat,"0,902934537",42000-42999
Fysioterapeut,Privat,"0,564334086",44000-44999
Fysioterapeut,Privat,"3,611738149",>=45000
Fysioterapeut,Offentlig,"9,864559819",< 25000
Fysioterapeut,Offentlig,"7,62979684",25000-25999
Fysioterapeut,Offentlig,"8,239277652",26000-26999
Fysioterapeut,Offentlig,"9,571106095",27000-27999
Fysioterapeut,Offentlig,"10,90293454",28000-28999
Fysioterapeut,Offentlig,"11,71557562",29000-29999
Fysioterapeut,Offentlig,"11,24153499",30000-30999
Fysioterapeut,Offentlig,"7,133182844",31000-31999
Fysioterapeut,Offentlig,"5,237020316",32000-32999
Fysioterapeut,Offentlig,"3,88261851",33000-33999
Fysioterapeut,Offentlig,"2,776523702",34000-34999
Fysioterapeut,Offentlig,"1,670428894",35000-35999
Fysioterapeut,Offentlig,"1,51241535",36000-36999
Fysioterapeut,Offentlig,"1,083521445",37000-37999
Fysioterapeut,Offentlig,"1,241534989",38000-38999
Fysioterapeut,Offentlig,"0,79006772",39000-39999
Fysioterapeut,Offentlig,"0,880361174",40000-40999
Fysioterapeut,Offentlig,"0,609480813",41000-41999
Fysioterapeut,Offentlig,"0,496613995",42000-42999
Fysioterapeut,Offentlig,"0,428893905",43000-43999
Fysioterapeut,Offentlig,"3,09255079",>=44000
Socionom,Privat,"2,298850575",< 25000
Socionom,Privat,"2,6272578",25000-25999
Socionom,Privat,"2,6272578",26000-26999
Socionom,Privat,"3,9408867",27000-27999
Socionom,Privat,"4,269293924",28000-28999
Socionom,Privat,"5,172413793",29000-29999
Socionom,Privat,"5,665024631",30000-30999
Socionom,Privat,"5,090311987",31000-31999
Socionom,Privat,"6,896551724",32000-32999
Socionom,Privat,"6,403940887",33000-33999
Socionom,Privat,"5,090311987",34000-34999
Socionom,Privat,"6,239737274",35000-35999
Socionom,Privat,"6,239737274",36000-36999
Socionom,Privat,"5,254515599",37000-37999
Socionom,Privat,"3,858784893",38000-38999
Socionom,Privat,"3,530377668",39000-39999
Socionom,Privat,"3,530377668",40000-40999
Socionom,Privat,"2,463054187",41000-41999
Socionom,Privat,"3,119868637",42000-42999
Socionom,Privat,"1,888341544",43000-43999
Socionom,Privat,"1,724137931",44000-44999
Socionom,Privat,"1,477832512",45000-45999
Socionom,Privat,"0,65681445",46000-46999
Socionom,Privat,"0,492610837",47000-47999
Socionom,Privat,"0,738916256",48000-48999
Socionom,Privat,"1,067323481",49000-49999
Socionom,Privat,"0,410509031",50000-50999
Socionom,Privat,"0,410509031",51000-51999
Socionom,Privat,"0,903119869",52000-52999
Socionom,Privat,"0,328407225",53000-53999
Socionom,Privat,"0,574712644",54000-54999
Socionom,Privat,"0,410509031",55000-55999
Socionom,Privat,"0,246305419",56000-56999
Socionom,Privat,"0,328407225",57000-57999
Socionom,Privat,"0,082101806",58000-58999
Socionom,Privat,"0,164203612",59000-59999
Socionom,Privat,"0,492610837",60000-60999
Socionom,Privat,"3,28407225",>=61000
Socionom,Offentlig,"2,166802944",< 25000
Socionom,Offentlig,"3,663123467",25000-25999
Socionom,Offentlig,"5,731807032",26000-26999
Socionom,Offentlig,"7,60425184",27000-27999
Socionom,Offentlig,"8,773507768",28000-28999
Socionom,Offentlig,"9,501226492",29000-29999
Socionom,Offentlig,"9,885527392",30000-30999
Socionom,Offentlig,"9,215044971",31000-31999
Socionom,Offentlig,"8,282910875",32000-32999
Socionom,Offentlig,"6,467702371",33000-33999
Socionom,Offentlig,"5,445625511",34000-34999
Socionom,Offentlig,"4,333605887",35000-35999
Socionom,Offentlig,"3,156173344",36000-36999
Socionom,Offentlig,"2,42845462",37000-37999
Socionom,Offentlig,"1,970564186",38000-38999
Socionom,Offentlig,"1,594439902",39000-39999
Socionom,Offentlig,"1,602616517",40000-40999
Socionom,Offentlig,"1,169255928",41000-41999
Socionom,Offentlig,"1,062959935",42000-42999
Socionom,Offentlig,"0,883074407",43000-43999
Socionom,Offentlig,"0,67048242",44000-44999
Socionom,Offentlig,"0,71954211",45000-45999
Socionom,Offentlig,"0,515126738",46000-46999
Socionom,Offentlig,"3,156173344",>=47000
Personalvetare,Privat,"1,313485114",< 25000
Personalvetare,Privat,"1,926444834",25000-25999
Personalvetare,Privat,"1,576182137",26000-26999
Personalvetare,Privat,"2,364273205",27000-27999
Personalvetare,Privat,"2,451838879",28000-28999
Personalvetare,Privat,"2,802101576",29000-29999
Personalvetare,Privat,"3,239929947",30000-30999
Personalvetare,Privat,"2,977232925",31000-31999
Personalvetare,Privat,"3,327495622",32000-32999
Personalvetare,Privat,"2,539404553",33000-33999
Personalvetare,Privat,"4,203152364",34000-34999
Personalvetare,Privat,"3,327495622",35000-35999
Personalvetare,Privat,"2,88966725",36000-36999
Personalvetare,Privat,"3,50262697",37000-37999
Personalvetare,Privat,"3,940455342",38000-38999
Personalvetare,Privat,"2,276707531",39000-39999
Personalvetare,Privat,"2,977232925",40000-40999
Personalvetare,Privat,"2,451838879",41000-41999
Personalvetare,Privat,"2,714535902",42000-42999
Personalvetare,Privat,"3,064798599",43000-43999
Personalvetare,Privat,"2,539404553",44000-44999
Personalvetare,Privat,"2,189141856",45000-45999
Personalvetare,Privat,"2,189141856",46000-46999
Personalvetare,Privat,"2,714535902",47000-47999
Personalvetare,Privat,"2,189141856",48000-48999
Personalvetare,Privat,"1,576182137",49000-49999
Personalvetare,Privat,"2,626970228",50000-50999
Personalvetare,Privat,"1,663747811",51000-51999
Personalvetare,Privat,"1,838879159",52000-52999
Personalvetare,Privat,"1,663747811",53000-53999
Personalvetare,Privat,"1,22591944",54000-54999
Personalvetare,Privat,"1,926444834",55000-55999
Personalvetare,Privat,"0,963222417",56000-56999
Personalvetare,Privat,"1,050788091",57000-57999
Personalvetare,Privat,"1,138353765",58000-58999
Personalvetare,Privat,"0,788091068",59000-59999
Personalvetare,Privat,"1,050788091",60000-60999
Personalvetare,Privat,"1,050788091",61000-61999
Personalvetare,Privat,"0,700525394",62000-62999
Personalvetare,Privat,"1,138353765",63000-63999
Personalvetare,Privat,"0,525394046",64000-64999
Personalvetare,Privat,"0,788091068",65000-65999
Personalvetare,Privat,"0,700525394",66000-66999
Personalvetare,Privat,"0,61295972",67000-67999
Personalvetare,Privat,"0,262697023",68000-68999
Personalvetare,Privat,"0,788091068",69000-69999
Personalvetare,Privat,"0,175131349",70000-70999
Personalvetare,Privat,"0,350262697",71000-71999
Personalvetare,Privat,"0,61295972",72000-72999
Personalvetare,Privat,"0,437828371",73000-73999
Personalvetare,Privat,"0,350262697",74000-74999
Personalvetare,Privat,"0,788091068",75000-75999
Personalvetare,Privat,"0,087565674",76000-76999
Personalvetare,Privat,"0,437828371",77000-77999
Personalvetare,Privat,"0,350262697",78000-78999
Personalvetare,Privat,"0,087565674",79000-79999
Personalvetare,Privat,"4,553415061",>=80000
Personalvetare,Offentlig,"2,806260119",<26000
Personalvetare,Offentlig,"3,723691311",26000-26999
Personalvetare,Offentlig,"4,749055586",27000-27999
Personalvetare,Offentlig,"5,450620615",28000-28999
Personalvetare,Offentlig,"5,612520237",29000-29999
Personalvetare,Offentlig,"5,126821371",30000-30999
Personalvetare,Offentlig,"5,720453319",31000-31999
Personalvetare,Offentlig,"6,583917971",32000-32999
Personalvetare,Offentlig,"5,018888289",33000-33999
Personalvetare,Offentlig,"5,612520237",34000-34999
Personalvetare,Offentlig,"4,3712898",35000-35999
Personalvetare,Offentlig,"4,964921749",36000-36999
Personalvetare,Offentlig,"3,777657852",37000-37999
Personalvetare,Offentlig,"3,399892067",38000-38999
Personalvetare,Offentlig,"2,698327037",39000-39999
Personalvetare,Offentlig,"3,291958985",40000-40999
Personalvetare,Offentlig,"3,130059363",41000-41999
Personalvetare,Offentlig,"3,022126282",42000-42999
Personalvetare,Offentlig,"2,9141932",43000-43999
Personalvetare,Offentlig,"2,104695089",44000-44999
Personalvetare,Offentlig,"2,050728548",45000-45999
Personalvetare,Offentlig,"1,4570966",46000-46999
Personalvetare,Offentlig,"1,511063141",47000-47999
Personalvetare,Offentlig,"1,187263896",48000-48999
Personalvetare,Offentlig,"1,079330815",49000-49999
Personalvetare,Offentlig,"1,133297356",50000-50999
Personalvetare,Offentlig,"0,75553157",51000-51999
Personalvetare,Offentlig,"0,75553157",52000-52999
Personalvetare,Offentlig,"0,593631948",53000-53999
Personalvetare,Offentlig,"0,647598489",54000-54999
Personalvetare,Offentlig,"0,323799244",55000-55999
Personalvetare,Offentlig,"0,431732326",56000-56999
Personalvetare,Offentlig,"0,323799244",57000-57999
Personalvetare,Offentlig,"0,323799244",58000-58999
Personalvetare,Offentlig,"0,269832704",59000-59999
Personalvetare,Offentlig,"3,076092822",>=60000
Tandhygienist,Privat,"5,967741935",< 25000
Tandhygienist,Privat,"3,387096774",25000-25999
Tandhygienist,Privat,"4,35483871",26000-26999
Tandhygienist,Privat,"4,35483871",27000-27999
Tandhygienist,Privat,"5,967741935",28000-28999
Tandhygienist,Privat,"7,096774194",29000-29999
Tandhygienist,Privat,"11,61290323",30000-30999
Tandhygienist,Privat,"9,838709677",31000-31999
Tandhygienist,Privat,"14,35483871",32000-32999
Tandhygienist,Privat,"7,741935484",33000-33999
Tandhygienist,Privat,"6,290322581",34000-34999
Tandhygienist,Privat,"6,290322581",35000-35999
Tandhygienist,Privat,"3,387096774",36000-36999
Tandhygienist,Privat,"2,741935484",37000-37999
Tandhygienist,Privat,"2,258064516",38000-38999
Tandhygienist,Privat,"0,967741935",39000-39999
Tandhygienist,Privat,"3,387096774",>=40000
Tandhygienist,Offentlig,"17,48188406",< 25000
Tandhygienist,Offentlig,"7,880434783",25000-25999
Tandhygienist,Offentlig,"8,061594203",26000-26999
Tandhygienist,Offentlig,"9,148550725",27000-27999
Tandhygienist,Offentlig,"10,41666667",28000-28999
Tandhygienist,Offentlig,"9,873188406",29000-29999
Tandhygienist,Offentlig,"10,32608696",30000-30999
Tandhygienist,Offentlig,"8,423913043",31000-31999
Tandhygienist,Offentlig,"6,25",32000-32999
Tandhygienist,Offentlig,"2,717391304",33000-33999
Tandhygienist,Offentlig,"2,898550725",34000-34999
Tandhygienist,Offentlig,"0,905797101",35000-35999
Tandhygienist,Offentlig,"0,724637681",36000-36999
Tandhygienist,Offentlig,"1,177536232",37000-37999
Tandhygienist,Offentlig,"0,27173913",38000-38999
Tandhygienist,Offentlig,"3,442028986",>=39000
Miljövetare,Privat,"1,854974705",< 25000
Miljövetare,Privat,"1,349072513",25000-25999
Miljövetare,Privat,"1,180438449",26000-26999
Miljövetare,Privat,"2,360876897",27000-27999
Miljövetare,Privat,"3,541315346",28000-28999
Miljövetare,Privat,"3,035413153",29000-29999
Miljövetare,Privat,"3,70994941",30000-30999
Miljövetare,Privat,"5,227655987",31000-31999
Miljövetare,Privat,"5,396290051",32000-32999
Miljövetare,Privat,"5,733558179",33000-33999
Miljövetare,Privat,"6,070826307",34000-34999
Miljövetare,Privat,"6,070826307",35000-35999
Miljövetare,Privat,"5,902192243",36000-36999
Miljövetare,Privat,"5,902192243",37000-37999
Miljövetare,Privat,"2,866779089",38000-38999
Miljövetare,Privat,"4,215851602",39000-39999
Miljövetare,Privat,"3,70994941",40000-40999
Miljövetare,Privat,"4,047217538",41000-41999
Miljövetare,Privat,"3,878583474",42000-42999
Miljövetare,Privat,"4,384485666",43000-43999
Miljövetare,Privat,"1,854974705",44000-44999
Miljövetare,Privat,"3,204047218",45000-45999
Miljövetare,Privat,"1,686340641",46000-46999
Miljövetare,Privat,"2,192242833",47000-47999
Miljövetare,Privat,"1,011804384",48000-48999
Miljövetare,Privat,"1,349072513",49000-49999
Miljövetare,Privat,"1,349072513",50000-50999
Miljövetare,Privat,"1,011804384",51000-51999
Miljövetare,Privat,"0,674536256",52000-52999
Miljövetare,Privat,"1,011804384",53000-53999
Miljövetare,Privat,"0,337268128",54000-54999
Miljövetare,Privat,"0,337268128",55000-55999
Miljövetare,Privat,"0,337268128",56000-56999
Miljövetare,Privat,"3,204047218",>=57000
Miljövetare,Offentlig,"2,650290886",<26000
Miljövetare,Offentlig,"2,262443439",26000-26999
Miljövetare,Offentlig,"3,361344538",27000-27999
Miljövetare,Offentlig,"6,140917906",28000-28999
Miljövetare,Offentlig,"8,080155139",29000-29999
Miljövetare,Offentlig,"9,049773756",30000-30999
Miljövetare,Offentlig,"6,98125404",31000-31999
Miljövetare,Offentlig,"11,05365223",32000-32999
Miljövetare,Offentlig,"7,886231416",33000-33999
Miljövetare,Offentlig,"7,369101487",34000-34999
Miljövetare,Offentlig,"5,23594053",35000-35999
Miljövetare,Offentlig,"4,330963154",36000-36999
Miljövetare,Offentlig,"3,619909502",37000-37999
Miljövetare,Offentlig,"2,779573368",38000-38999
Miljövetare,Offentlig,"2,973497091",39000-39999
Miljövetare,Offentlig,"2,133160957",40000-40999
Miljövetare,Offentlig,"1,939237233",41000-41999
Miljövetare,Offentlig,"1,680672269",42000-42999
Miljövetare,Offentlig,"1,616031028",43000-43999
Miljövetare,Offentlig,"1,292824822",44000-44999
Miljövetare,Offentlig,"0,904977376",45000-45999
Miljövetare,Offentlig,"0,840336134",46000-46999
Miljövetare,Offentlig,"0,58177117",47000-47999
Miljövetare,Offentlig,"0,452488688",48000-48999
Miljövetare,Offentlig,"0,646412411",49000-49999
Miljövetare,Offentlig,"0,452488688",50000-50999
Miljövetare,Offentlig,"0,646412411",51000-51999
Miljövetare,Offentlig,"3,038138332",>=52000
Präst/Diakon,Privat,"2,740303541",<29000
Präst/Diakon,Privat,"1,897133221",29000-29999
Präst/Diakon,Privat,"5,775716695",30000-30999
Präst/Diakon,Privat,"5,902192243",31000-31999
Präst/Diakon,Privat,"7,209106239",32000-32999
Präst/Diakon,Privat,"7,462057336",33000-33999
Präst/Diakon,Privat,"8,220910624",34000-34999
Präst/Diakon,Privat,"8,431703204",35000-35999
Präst/Diakon,Privat,"5,691399663",36000-36999
Präst/Diakon,Privat,"5,860033727",37000-37999
Präst/Diakon,Privat,"4,468802698",38000-38999
Präst/Diakon,Privat,"3,456998314",39000-39999
Präst/Diakon,Privat,"3,246205734",40000-40999
Präst/Diakon,Privat,"2,192242833",41000-41999
Präst/Diakon,Privat,"1,854974705",42000-42999
Präst/Diakon,Privat,"1,812816189",43000-43999
Präst/Diakon,Privat,"1,096121417",44000-44999
Präst/Diakon,Privat,"1,138279933",45000-45999
Präst/Diakon,Privat,"1,686340641",46000-46999
Präst/Diakon,Privat,"1,517706577",47000-47999
Präst/Diakon,Privat,"3,119730185",48000-48999
Präst/Diakon,Privat,"2,234401349",49000-49999
Präst/Diakon,Privat,"2,403035413",50000-50999
Präst/Diakon,Privat,"1,306913997",51000-51999
Präst/Diakon,Privat,"1,517706577",52000-52999
Präst/Diakon,Privat,"1,180438449",53000-53999
Präst/Diakon,Privat,"1,180438449",54000-54999
Präst/Diakon,Privat,"1,096121417",55000-55999
Präst/Diakon,Privat,"0,801011804",56000-56999
Präst/Diakon,Privat,"3,49915683",>=5700
Högskoleingenjör,Privat,"2,511800405",<27000
Högskoleingenjör,Privat,"1,862778152",27000-27999
Högskoleingenjör,Privat,"2,756237357",28000-28999
Högskoleingenjör,Privat,"3,202966959",29000-29999
Högskoleingenjör,Privat,"3,851989211",30000-30999
Högskoleingenjör,Privat,"3,868846932",31000-31999
Högskoleingenjör,Privat,"3,851989211",32000-32999
Högskoleingenjör,Privat,"4,02899528",33000-33999
Högskoleingenjör,Privat,"4,43358058",34000-34999
Högskoleingenjör,Privat,"4,981456507",35000-35999
Högskoleingenjör,Privat,"4,84659474",36000-36999
Högskoleingenjör,Privat,"4,551584626",37000-37999
Högskoleingenjör,Privat,"4,484153742",38000-38999
Högskoleingenjör,Privat,"4,273432232",39000-39999
Högskoleingenjör,Privat,"4,804450438",40000-40999
Högskoleingenjör,Privat,"4,206001349",41000-41999
Högskoleingenjör,Privat,"4,062710722",42000-42999
Högskoleingenjör,Privat,"3,63283884",43000-43999
Högskoleingenjör,Privat,"3,152393796",44000-44999
Högskoleingenjör,Privat,"3,127107215",45000-45999
Högskoleingenjör,Privat,"2,511800405",46000-46999
Högskoleingenjör,Privat,"2,21679029",47000-47999
Högskoleingenjör,Privat,"1,972353338",48000-48999
Högskoleingenjör,Privat,"1,879635873",49000-49999
Högskoleingenjör,Privat,"1,888064734",50000-50999
Högskoleingenjör,Privat,"1,196898179",51000-51999
Högskoleingenjör,Privat,"1,247471342",52000-52999
Högskoleingenjör,Privat,"1,095751854",53000-53999
Högskoleingenjör,Privat,"0,986176669",54000-54999
Högskoleingenjör,Privat,"0,927174646",55000-55999
Högskoleingenjör,Privat,"0,834457181",56000-56999
Högskoleingenjör,Privat,"0,750168577",57000-57999
Högskoleingenjör,Privat,"0,547875927",58000-58999
Högskoleingenjör,Privat,"0,531018206",59000-59999
Högskoleingenjör,Privat,"0,581591369",60000-60999
Högskoleingenjör,Privat,"0,286581254",61000-61999
Högskoleingenjör,Privat,"0,4045853",62000-62999
Högskoleingenjör,Privat,"0,286581254",63000-63999
Högskoleingenjör,Privat,"0,269723533",64000-64999
Högskoleingenjör,Privat,"3,093391773",>=65000
Högskoleingenjör,Offentlig,"2,080237741",<26000
Högskoleingenjör,Offentlig,"1,386825161",26000-26999
Högskoleingenjör,Offentlig,"2,377414562",27000-27999
Högskoleingenjör,Offentlig,"3,219415552",28000-28999
Högskoleingenjör,Offentlig,"4,507181773",29000-29999
Högskoleingenjör,Offentlig,"4,655770183",30000-30999
Högskoleingenjör,Offentlig,"6,042595344",31000-31999
Högskoleingenjör,Offentlig,"6,983655275",32000-32999
Högskoleingenjör,Offentlig,"6,488360575",33000-33999
Högskoleingenjör,Offentlig,"6,389301634",34000-34999
Högskoleingenjör,Offentlig,"5,547300644",35000-35999
Högskoleingenjör,Offentlig,"4,606240713",36000-36999
Högskoleingenjör,Offentlig,"5,398712234",37000-37999
Högskoleingenjör,Offentlig,"4,110946013",38000-38999
Högskoleingenjör,Offentlig,"5,596830114",39000-39999
Högskoleingenjör,Offentlig,"3,863298663",40000-40999
Högskoleingenjör,Offentlig,"3,467062902",41000-41999
Högskoleingenjör,Offentlig,"3,268945022",42000-42999
Högskoleingenjör,Offentlig,"2,971768202",43000-43999
Högskoleingenjör,Offentlig,"2,773650322",44000-44999
Högskoleingenjör,Offentlig,"2,674591382",45000-45999
Högskoleingenjör,Offentlig,"1,783060921",46000-46999
Högskoleingenjör,Offentlig,"1,684001981",47000-47999
Högskoleingenjör,Offentlig,"1,337295691",48000-48999
Högskoleingenjör,Offentlig,"0,891530461",49000-49999
Högskoleingenjör,Offentlig,"0,792471521",50000-50999
Högskoleingenjör,Offentlig,"0,792471521",51000-51999
Högskoleingenjör,Offentlig,"0,69341258",52000-52999
Högskoleingenjör,Offentlig,"0,59435364",53000-53999
Högskoleingenjör,Offentlig,"3,021297672",>=54000
Biolog,Privat,"2,388059701",< 25000
Biolog,Privat,"1,492537313",25000-25999
Biolog,Privat,"1,592039801",26000-26999
Biolog,Privat,"2,288557214",27000-27999
Biolog,Privat,"3,184079602",28000-28999
Biolog,Privat,"2,089552239",29000-29999
Biolog,Privat,"3,482587065",30000-30999
Biolog,Privat,"2,985074627",31000-31999
Biolog,Privat,"3,482587065",32000-32999
Biolog,Privat,"4,278606965",33000-33999
Biolog,Privat,"4,975124378",34000-34999
Biolog,Privat,"3,880597015",35000-35999
Biolog,Privat,"3,582089552",36000-36999
Biolog,Privat,"3,582089552",37000-37999
Biolog,Privat,"4,378109453",38000-38999
Biolog,Privat,"2,985074627",39000-39999
Biolog,Privat,"3,781094527",40000-40999
Biolog,Privat,"3,28358209",41000-41999
Biolog,Privat,"3,68159204",42000-42999
Biolog,Privat,"2,587064677",43000-43999
Biolog,Privat,"2,487562189",44000-44999
Biolog,Privat,"3,084577114",45000-45999
Biolog,Privat,"1,990049751",46000-46999
Biolog,Privat,"1,791044776",47000-47999
Biolog,Privat,"2,885572139",48000-48999
Biolog,Privat,"1,293532338",49000-49999
Biolog,Privat,"2,388059701",50000-50999
Biolog,Privat,"1,293532338",51000-51999
Biolog,Privat,"1,890547264",52000-52999
Biolog,Privat,"1,393034826",53000-53999
Biolog,Privat,"1,194029851",54000-54999
Biolog,Privat,"2,288557214",55000-55999
Biolog,Privat,"0,7960199",56000-56999
Biolog,Privat,"0,995024876",57000-57999
Biolog,Privat,"0,39800995",58000-58999
Biolog,Privat,"0,995024876",59000-59999
Biolog,Privat,"0,7960199",60000-60999
Biolog,Privat,"0,497512438",61000-61999
Biolog,Privat,"0,199004975",62000-62999
Biolog,Privat,"0,39800995",63000-63999
Biolog,Privat,"0,39800995",64000-64999
Biolog,Privat,"0,497512438",65000-65999
Biolog,Privat,"0,597014925",66000-66999
Biolog,Privat,"0,199004975",67000-67999
Biolog,Privat,"0,199004975",68000-68999
Biolog,Privat,"0,298507463",69000-69999
Biolog,Privat,"0,298507463",70000-70999
Biolog,Privat,"0,099502488",71000-71999
Biolog,Privat,"0,39800995",72000-72999
Biolog,Privat,"0,199004975",73000-73999
Biolog,Privat,"0,099502488",74000-74999
Biolog,Privat,"0,597014925",75000-75999
Biolog,Privat,"3,084577114",>=76000
Biolog,Offentlig,"2,540302882",< 25000
Biolog,Offentlig,"1,95407914",25000-25999
Biolog,Offentlig,"3,468490474",26000-26999
Biolog,Offentlig,"4,054714216",27000-27999
Biolog,Offentlig,"5,520273571",28000-28999
Biolog,Offentlig,"5,666829507",29000-29999
Biolog,Offentlig,"7,816316561",30000-30999
Biolog,Offentlig,"6,595017098",31000-31999
Biolog,Offentlig,"7,816316561",32000-32999
Biolog,Offentlig,"6,057645335",33000-33999
Biolog,Offentlig,"5,129457743",34000-34999
Biolog,Offentlig,"4,982901808",35000-35999
Biolog,Offentlig,"4,152418173",36000-36999
Biolog,Offentlig,"3,810454323",37000-37999
Biolog,Offentlig,"4,201270151",38000-38999
Biolog,Offentlig,"3,615046409",39000-39999
Biolog,Offentlig,"3,321934538",40000-40999
Biolog,Offentlig,"2,051783097",41000-41999
Biolog,Offentlig,"2,491450904",42000-42999
Biolog,Offentlig,"2,002931119",43000-43999
Biolog,Offentlig,"1,709819248",44000-44999
Biolog,Offentlig,"1,172447484",45000-45999
Biolog,Offentlig,"1,270151441",46000-46999
Biolog,Offentlig,"0,781631656",47000-47999
