"Utbildning","Arbsektor","COUNT","Andel","Lön"
"arkitekt","Offentlig",52,3.59861591695502,"33000-33999"
"arkitekt","Offentlig",54,3.73702422145329,"34000-34999"
"arkitekt","Offentlig",54,3.73702422145329,"35000-35999"
"arkitekt","Offentlig",61,4.22145328719723,"36000-36999"
"arkitekt","Offentlig",65,4.49826989619377,"37000-37999"
"arkitekt","Offentlig",69,4.77508650519031,"38000-38999"
"arkitekt","Offentlig",81,5.60553633217993,"39000-39999"
"arkitekt","Offentlig",81,5.60553633217993,"40000-40999"
"arkitekt","Offentlig",69,4.77508650519031,"41000-41999"
"arkitekt","Offentlig",71,4.91349480968858,"42000-42999"
"arkitekt","Offentlig",81,5.60553633217993,"43000-43999"
"arkitekt","Offentlig",52,3.59861591695502,"44000-44999"
"arkitekt","Offentlig",69,4.77508650519031,"45000-45999"
"arkitekt","Offentlig",55,3.80622837370242,"46000-46999"
"arkitekt","Offentlig",49,3.39100346020761,"47000-47999"
"arkitekt","Offentlig",39,2.69896193771626,"48000-48999"
"arkitekt","Offentlig",36,2.49134948096886,"49000-49999"
"arkitekt","Offentlig",39,2.69896193771626,"50000-50999"
"arkitekt","Offentlig",34,2.35294117647059,"51000-51999"
"arkitekt","Offentlig",22,1.52249134948097,"52000-52999"
"arkitekt","Offentlig",34,2.35294117647059,"53000-53999"
"arkitekt","Offentlig",21,1.45328719723183,"54000-54999"
"arkitekt","Offentlig",20,1.3840830449827,"55000-55999"
"arkitekt","Offentlig",17,1.17647058823529,"56000-56999"
"arkitekt","Offentlig",15,1.03806228373702,"57000-57999"
"arkitekt","Offentlig",14,0.968858131487889,"58000-58999"
"arkitekt","Offentlig",15,1.03806228373702,"59000-59999"
"arkitekt","Offentlig",9,0.622837370242215,"60000-60999"
"arkitekt","Offentlig",6,0.41522491349481,"61000-61999"
"arkitekt","Offentlig",7,0.484429065743945,"62000-62999"
"arkitekt","Offentlig",9,0.622837370242215,"63000-63999"
"arkitekt","Offentlig",9,0.622837370242215,"64000-64999"
"arkitekt","Offentlig",5,0.346020761245675,"65000-65999"
"arkitekt","Offentlig",4,0.27681660899654,"66000-66999"
"arkitekt","Offentlig",3,0.207612456747405,"67000-67999"
"arkitekt","Offentlig",4,0.27681660899654,"68000-68999"
"arkitekt","Offentlig",8,0.55363321799308,"69000-69999"
"arkitekt","Offentlig",6,0.41522491349481,"70000-70999"
"arkitekt","Offentlig",3,0.207612456747405,"71000-71999"
"arkitekt","Offentlig",6,0.41522491349481,"72000-72999"
"arkitekt","Offentlig",1,0.069204152249135,"73000-73999"
"arkitekt","Offentlig",1,0.069204152249135,"74000-74999"
"arkitekt","Offentlig",26,1.79930795847751,">=75000"
"ekonom","Privat",176,2.13,"<27000"
"ekonom","Privat",92,1.11393631190217,"27000-27999"
"ekonom","Privat",100,1.2108003390241,"28000-28999"
"ekonom","Privat",93,1.12604431529241,"29000-29999"
"ekonom","Privat",141,1.70722847802397,"30000-30999"
"ekonom","Privat",97,1.17447632885337,"31000-31999"
"ekonom","Privat",172,2.08257658312144,"32000-32999"
"ekonom","Privat",151,1.82830851192638,"33000-33999"
"ekonom","Privat",135,1.63458045768253,"34000-34999"
"ekonom","Privat",183,2.21576462041409,"35000-35999"
"ekonom","Privat",183,2.21576462041409,"36000-36999"
"ekonom","Privat",182,2.20365661702385,"37000-37999"
"ekonom","Privat",186,2.25208863058482,"38000-38999"
"ekonom","Privat",173,2.09468458651168,"39000-39999"
"ekonom","Privat",241,2.91802881704807,"40000-40999"
"ekonom","Privat",180,2.17944061024337,"41000-41999"
"ekonom","Privat",219,2.65165274246277,"42000-42999"
"ekonom","Privat",195,2.36106066109699,"43000-43999"
"ekonom","Privat",179,2.16733260685313,"44000-44999"
"ekonom","Privat",246,2.97856883399927,"45000-45999"
"ekonom","Privat",177,2.14311660007265,"46000-46999"
"ekonom","Privat",211,2.55478871534084,"47000-47999"
"ekonom","Privat",204,2.47003269160915,"48000-48999"
"ekonom","Privat",179,2.16733260685313,"49000-49999"
"ekonom","Privat",248,3.00278484077976,"50000-50999"
"ekonom","Privat",149,1.8040925051459,"51000-51999"
"ekonom","Privat",172,2.08257658312144,"52000-52999"
"ekonom","Privat",171,2.0704685797312,"53000-53999"
"ekonom","Privat",139,1.68301247124349,"54000-54999"
"ekonom","Privat",212,2.56689671873108,"55000-55999"
"ekonom","Privat",156,1.88884852887759,"56000-56999"
"ekonom","Privat",122,1.4771764136094,"57000-57999"
"ekonom","Privat",131,1.58614844412156,"58000-58999"
"ekonom","Privat",111,1.34398837631675,"59000-59999"
"ekonom","Privat",158,1.91306453565807,"60000-60999"
"ekonom","Privat",104,1.25923235258506,"61000-61999"
"ekonom","Privat",117,1.41663639665819,"62000-62999"
"ekonom","Privat",114,1.38031238648747,"63000-63999"
"ekonom","Privat",104,1.25923235258506,"64000-64999"
"ekonom","Privat",143,1.73144448480446,"65000-65999"
"ekonom","Privat",83,1.00496428139,"66000-66999"
"ekonom","Privat",73,0.883884247487589,"67000-67999"
"ekonom","Privat",77,0.932316261048553,"68000-68999"
"ekonom","Privat",61,0.738588206804698,"69000-69999"
"ekonom","Privat",92,1.11393631190217,"70000-70999"
"ekonom","Privat",75,0.908100254268071,"71000-71999"
"ekonom","Privat",77,0.932316261048553,"72000-72999"
"ekonom","Privat",57,0.690156193243734,"73000-73999"
"ekonom","Privat",52,0.62961617629253,"74000-74999"
"ekonom","Privat",81,0.980748274609517,"75000-75999"
"ekonom","Privat",43,0.520644145780361,"76000-76999"
"ekonom","Privat",50,0.605400169512047,"77000-77999"
"ekonom","Privat",48,0.581184162731566,"78000-78999"
"ekonom","Privat",32,0.38745610848771,"79000-79999"
"ekonom","Privat",66,0.799128223755903,"80000-80999"
"ekonom","Privat",28,0.339024094926747,"81000-81999"
"ekonom","Privat",52,0.62961617629253,"82000-82999"
"ekonom","Privat",44,0.532752149170602,"83000-83999"
"ekonom","Privat",28,0.339024094926747,"84000-84999"
"ekonom","Privat",39,0.472212132219397,"85000-85999"
"ekonom","Privat",30,0.363240101707228,"86000-86999"
"ekonom","Privat",24,0.290592081365783,"87000-87999"
"ekonom","Privat",23,0.278484077975542,"88000-88999"
"ekonom","Privat",23,0.278484077975542,"89000-89999"
"ekonom","Privat",29,0.351132098316988,"90000-90999"
"ekonom","Privat",13,0.157404044073132,"91000-91999"
"ekonom","Privat",21,0.25426807119506,"92000-92999"
"ekonom","Privat",15,0.181620050853614,"93000-93999"
"ekonom","Privat",19,0.230052064414578,"94000-94999"
"ekonom","Privat",21,0.25426807119506,"95000-95999"
"ekonom","Privat",8,0.096864027121928,"96000-96999"
"ekonom","Privat",15,0.181620050853614,"97000-97999"
"ekonom","Privat",14,0.169512047463373,"98000-98999"
"ekonom","Privat",9,0.108972030512169,"99000-99999"
"ekonom","Privat",29,0.351132098316988,"100000-1009"
"ekonom","Privat",14,0.169512047463373,"101000-1019"
"ekonom","Privat",12,0.145296040682891,"102000-1029"
"ekonom","Privat",7,0.084756023731687,"103000-1039"
"ekonom","Privat",9,0.108972030512169,"104000-1049"
"ekonom","Privat",10,0.12108003390241,"105000-1059"
"ekonom","Privat",13,0.157404044073132,"106000-1069"
"ekonom","Privat",9,0.108972030512169,"107000-1079"
"ekonom","Privat",8,0.096864027121928,"108000-1089"
"ekonom","Privat",7,0.084756023731687,"109000-1099"
"ekonom","Privat",18,0.217944061024337,"110000-1109"
"ekonom","Privat",11,0.13318803729265,"111000-1119"
"ekonom","Privat",5,0.060540016951205,"112000-1129"
"ekonom","Privat",2,0.024216006780482,"113000-1139"
"ekonom","Privat",2,0.024216006780482,"114000-1149"
"ekonom","Privat",235,2.84538079670662,">=115000"
"ekonom","Offentlig",59,1.24,"<27000"
"ekonom","Offentlig",55,1.15740740740741,"27000-27999"
"ekonom","Offentlig",88,1.85185185185185,"28000-28999"
"ekonom","Offentlig",82,1.72558922558923,"29000-29999"
"ekonom","Offentlig",120,2.52525252525253,"30000-30999"
"ekonom","Offentlig",117,2.46212121212121,"31000-31999"
"ekonom","Offentlig",107,2.2516835016835,"32000-32999"
"ekonom","Offentlig",139,2.92508417508418,"33000-33999"
"ekonom","Offentlig",140,2.94612794612795,"34000-34999"
"ekonom","Offentlig",170,3.57744107744108,"35000-35999"
"ekonom","Offentlig",195,4.10353535353535,"36000-36999"
"ekonom","Offentlig",169,3.55639730639731,"37000-37999"
"ekonom","Offentlig",201,4.22979797979798,"38000-38999"
"ekonom","Offentlig",175,3.68265993265993,"39000-39999"
"ekonom","Offentlig",239,5.02946127946128,"40000-40999"
"ekonom","Offentlig",202,4.25084175084175,"41000-41999"
"ekonom","Offentlig",211,4.44023569023569,"42000-42999"
"ekonom","Offentlig",177,3.72474747474747,"43000-43999"
"ekonom","Offentlig",177,3.72474747474747,"44000-44999"
"ekonom","Offentlig",200,4.20875420875421,"45000-45999"
"ekonom","Offentlig",169,3.55639730639731,"46000-46999"
"ekonom","Offentlig",124,2.60942760942761,"47000-47999"
"ekonom","Offentlig",119,2.50420875420875,"48000-48999"
"ekonom","Offentlig",97,2.04124579124579,"49000-49999"
"ekonom","Offentlig",124,2.60942760942761,"50000-50999"
"ekonom","Offentlig",98,2.06228956228956,"51000-51999"
"ekonom","Offentlig",87,1.83080808080808,"52000-52999"
"ekonom","Offentlig",76,1.5993265993266,"53000-53999"
"ekonom","Offentlig",73,1.53619528619529,"54000-54999"
"ekonom","Offentlig",77,1.62037037037037,"55000-55999"
"ekonom","Offentlig",58,1.22053872053872,"56000-56999"
"ekonom","Offentlig",52,1.09427609427609,"57000-57999"
"ekonom","Offentlig",52,1.09427609427609,"58000-58999"
"ekonom","Offentlig",29,0.61026936026936,"59000-59999"
"ekonom","Offentlig",48,1.01010101010101,"60000-60999"
"ekonom","Offentlig",37,0.778619528619529,"61000-61999"
"ekonom","Offentlig",25,0.526094276094276,"62000-62999"
"ekonom","Offentlig",33,0.694444444444444,"63000-63999"
"ekonom","Offentlig",38,0.7996632996633,"64000-64999"
"ekonom","Offentlig",29,0.61026936026936,"65000-65999"
"ekonom","Offentlig",28,0.589225589225589,"66000-66999"
"ekonom","Offentlig",19,0.39983164983165,"67000-67999"
"ekonom","Offentlig",20,0.420875420875421,"68000-68999"
"ekonom","Offentlig",11,0.231481481481482,"69000-69999"
"ekonom","Offentlig",16,0.336700336700337,"70000-70999"
"ekonom","Offentlig",13,0.273569023569024,"71000-71999"
"ekonom","Offentlig",7,0.147306397306397,"72000-72999"
"ekonom","Offentlig",13,0.273569023569024,"73000-73999"
"ekonom","Offentlig",11,0.231481481481482,"74000-74999"
"ekonom","Offentlig",18,0.378787878787879,"75000-75999"
"ekonom","Offentlig",5,0.105218855218855,"76000-76999"
"ekonom","Offentlig",9,0.189393939393939,"77000-77999"
"ekonom","Offentlig",10,0.21043771043771,"78000-78999"
"ekonom","Offentlig",3,0.063131313131313,"79000-79999"
"ekonom","Offentlig",101,2.12542087542088,">=80000"
"arbetsterapeut","Privat",6,1.07,"<26000"
"arbetsterapeut","Privat",5,0.892857142857143,"26000-26999"
"arbetsterapeut","Privat",13,2.32142857142857,"27000-27999"
"arbetsterapeut","Privat",36,6.42857142857143,"28000-28999"
"arbetsterapeut","Privat",37,6.60714285714286,"29000-29999"
"arbetsterapeut","Privat",58,10.3571428571429,"30000-30999"
"arbetsterapeut","Privat",60,10.7142857142857,"31000-31999"
"arbetsterapeut","Privat",66,11.7857142857143,"32000-32999"
"arbetsterapeut","Privat",61,10.8928571428571,"33000-33999"
"arbetsterapeut","Privat",54,9.64285714285714,"34000-34999"
"arbetsterapeut","Privat",44,7.85714285714286,"35000-35999"
"arbetsterapeut","Privat",35,6.25,"36000-36999"
"arbetsterapeut","Privat",12,2.14285714285714,"37000-37999"
"arbetsterapeut","Privat",11,1.96428571428571,"38000-38999"
"arbetsterapeut","Privat",6,1.07142857142857,"39000-39999"
"arbetsterapeut","Privat",13,2.32142857142857,"40000-40999"
"arbetsterapeut","Privat",5,0.892857142857143,"41000-41999"
"arbetsterapeut","Privat",9,1.60714285714286,"42000-42999"
"arbetsterapeut","Privat",4,0.714285714285714,"43000-43999"
"arbetsterapeut","Privat",3,0.535714285714286,"44000-44999"
"arbetsterapeut","Privat",3,0.535714285714286,"45000-45999"
"arbetsterapeut","Privat",3,0.535714285714286,"46000-46999"
"arbetsterapeut","Privat",1,0.178571428571429,"48000-48999"
"arbetsterapeut","Privat",15,2.67857142857143,">=50000"
"arbetsterapeut","Offentlig",115,2.14,"<26000"
"arbetsterapeut","Offentlig",179,3.32404828226555,"26000-26999"
"arbetsterapeut","Offentlig",265,4.92107706592386,"27000-27999"
"arbetsterapeut","Offentlig",368,6.83379758588672,"28000-28999"
"arbetsterapeut","Offentlig",463,8.59795728876509,"29000-29999"
"arbetsterapeut","Offentlig",629,11.6805942432683,"30000-30999"
"arbetsterapeut","Offentlig",584,10.8449396471681,"31000-31999"
"arbetsterapeut","Offentlig",638,11.8477251624884,"32000-32999"
"arbetsterapeut","Offentlig",570,10.5849582172702,"33000-33999"
"arbetsterapeut","Offentlig",449,8.33797585886722,"34000-34999"
"arbetsterapeut","Offentlig",312,5.79387186629526,"35000-35999"
"arbetsterapeut","Offentlig",192,3.56545961002785,"36000-36999"
"arbetsterapeut","Offentlig",115,2.1355617455896,"37000-37999"
"arbetsterapeut","Offentlig",87,1.61559888579387,"38000-38999"
"arbetsterapeut","Offentlig",48,0.891364902506964,"39000-39999"
"arbetsterapeut","Offentlig",54,1.00278551532033,"40000-40999"
"arbetsterapeut","Offentlig",42,0.779944289693593,"41000-41999"
"arbetsterapeut","Offentlig",43,0.798514391829155,"42000-42999"
"arbetsterapeut","Offentlig",48,0.891364902506964,"43000-43999"
"arbetsterapeut","Offentlig",24,0.445682451253482,"44000-44999"
"arbetsterapeut","Offentlig",19,0.352831940575673,"45000-45999"
"arbetsterapeut","Offentlig",26,0.482822655524605,"46000-46999"
"arbetsterapeut","Offentlig",13,0.241411327762303,"47000-47999"
"arbetsterapeut","Offentlig",12,0.222841225626741,"48000-48999"
"arbetsterapeut","Offentlig",7,0.129990714948932,"49000-49999"
"arbetsterapeut","Offentlig",83,1.54131847725162,">=50000"
"jurist","Privat",38,1.12,"<27000"
"jurist","Privat",29,0.852189244784014,"27000-27999"
"jurist","Privat",39,1.14604760505436,"28000-28999"
"jurist","Privat",46,1.35174845724361,"29000-29999"
"jurist","Privat",80,2.3508668821628,"30000-30999"
"jurist","Privat",75,2.20393770202762,"31000-31999"
"jurist","Privat",59,1.73376432559506,"32000-32999"
"jurist","Privat",66,1.93946517778431,"33000-33999"
"jurist","Privat",55,1.61622098148692,"34000-34999"
"jurist","Privat",92,2.70349691448722,"35000-35999"
"jurist","Privat",82,2.40963855421687,"36000-36999"
"jurist","Privat",84,2.46841022627094,"37000-37999"
"jurist","Privat",75,2.20393770202762,"38000-38999"
"jurist","Privat",57,1.67499265354099,"39000-39999"
"jurist","Privat",95,2.79165442256832,"40000-40999"
"jurist","Privat",65,1.91007934175727,"41000-41999"
"jurist","Privat",80,2.3508668821628,"42000-42999"
"jurist","Privat",58,1.70437848956803,"43000-43999"
"jurist","Privat",55,1.61622098148692,"44000-44999"
"jurist","Privat",98,2.87981193064943,"45000-45999"
"jurist","Privat",63,1.8513076697032,"46000-46999"
"jurist","Privat",54,1.58683514545989,"47000-47999"
"jurist","Privat",66,1.93946517778431,"48000-48999"
"jurist","Privat",43,1.2635909491625,"49000-49999"
"jurist","Privat",91,2.67411107846018,"50000-50999"
"jurist","Privat",43,1.2635909491625,"51000-51999"
"jurist","Privat",50,1.46929180135175,"52000-52999"
"jurist","Privat",47,1.38113429327064,"53000-53999"
"jurist","Privat",57,1.67499265354099,"54000-54999"
"jurist","Privat",87,2.55656773435204,"55000-55999"
"jurist","Privat",52,1.52806347340582,"56000-56999"
"jurist","Privat",42,1.23420511313547,"57000-57999"
"jurist","Privat",42,1.23420511313547,"58000-58999"
"jurist","Privat",29,0.852189244784014,"59000-59999"
"jurist","Privat",84,2.46841022627094,"60000-60999"
"jurist","Privat",38,1.11666176902733,"61000-61999"
"jurist","Privat",51,1.49867763737878,"62000-62999"
"jurist","Privat",43,1.2635909491625,"63000-63999"
"jurist","Privat",32,0.940346752865119,"64000-64999"
"jurist","Privat",45,1.32236262121657,"65000-65999"
"jurist","Privat",40,1.1754334410814,"66000-66999"
"jurist","Privat",45,1.32236262121657,"67000-67999"
"jurist","Privat",30,0.881575080811049,"68000-68999"
"jurist","Privat",28,0.822803408756979,"69000-69999"
"jurist","Privat",54,1.58683514545989,"70000-70999"
"jurist","Privat",23,0.675874228621804,"71000-71999"
"jurist","Privat",39,1.14604760505436,"72000-72999"
"jurist","Privat",30,0.881575080811049,"73000-73999"
"jurist","Privat",38,1.11666176902733,"74000-74999"
"jurist","Privat",39,1.14604760505436,"75000-75999"
"jurist","Privat",24,0.705260064648839,"76000-76999"
"jurist","Privat",22,0.646488392594769,"77000-77999"
"jurist","Privat",23,0.675874228621804,"78000-78999"
"jurist","Privat",16,0.47017337643256,"79000-79999"
"jurist","Privat",48,1.41052012929768,"80000-80999"
"jurist","Privat",14,0.41140170437849,"81000-81999"
"jurist","Privat",25,0.734645900675874,"82000-82999"
"jurist","Privat",20,0.587716720540699,"83000-83999"
"jurist","Privat",15,0.440787540405525,"84000-84999"
"jurist","Privat",24,0.705260064648839,"85000-85999"
"jurist","Privat",20,0.587716720540699,"86000-86999"
"jurist","Privat",10,0.29385836027035,"87000-87999"
"jurist","Privat",17,0.499559212459594,"88000-88999"
"jurist","Privat",17,0.499559212459594,"89000-89999"
"jurist","Privat",27,0.793417572729944,"90000-90999"
"jurist","Privat",14,0.41140170437849,"91000-91999"
"jurist","Privat",16,0.47017337643256,"92000-92999"
"jurist","Privat",13,0.382015868351455,"93000-93999"
"jurist","Privat",4,0.11754334410814,"94000-94999"
"jurist","Privat",16,0.47017337643256,"95000-95999"
"jurist","Privat",8,0.23508668821628,"96000-96999"
"jurist","Privat",11,0.323244196297385,"97000-97999"
"jurist","Privat",12,0.35263003232442,"98000-98999"
"jurist","Privat",6,0.17631501616221,"99000-99999"
"jurist","Privat",23,0.675874228621804,"100000-1009"
"jurist","Privat",11,0.323244196297385,"101000-1019"
"jurist","Privat",8,0.23508668821628,"102000-1029"
"jurist","Privat",7,0.205700852189245,"103000-1039"
"jurist","Privat",9,0.264472524243315,"104000-1049"
"jurist","Privat",9,0.264472524243315,"105000-1059"
"jurist","Privat",3,0.088157508081105,"106000-1069"
"jurist","Privat",4,0.11754334410814,"107000-1079"
"jurist","Privat",10,0.29385836027035,"108000-1089"
"jurist","Privat",6,0.17631501616221,"109000-1099"
"jurist","Privat",9,0.264472524243315,"110000-1109"
"jurist","Privat",4,0.11754334410814,"111000-1119"
"jurist","Privat",2,0.05877167205407,"112000-1129"
"jurist","Privat",7,0.205700852189245,"113000-1139"
"jurist","Privat",3,0.088157508081105,"114000-1149"
"jurist","Privat",3,0.088157508081105,"115000-1159"
"jurist","Privat",2,0.05877167205407,"116000-1169"
"jurist","Privat",3,0.088157508081105,"117000-1179"
"jurist","Privat",4,0.11754334410814,"118000-1189"
"jurist","Privat",5,0.146929180135175,"119000-1199"
"jurist","Privat",96,2.82104025859536,">=120000"
"jurist","Offentlig",43,0.77,"<27000"
