"Utbildning","Arbsektor","Percentile","Andel","Lon"
"Beteendevetare","Privat","Pct_75",75,42850
"Beteendevetare","Privat","Pct_76",76,43100
"Beteendevetare","Privat","Pct_77",77,43300
"Beteendevetare","Privat","Pct_78",78,44000
"Beteendevetare","Privat","Pct_79",79,44600
"Beteendevetare","Privat","Pct_80",80,44900
"Beteendevetare","Privat","Pct_81",81,45000
"Beteendevetare","Privat","Pct_82",82,45300
"Beteendevetare","Privat","Pct_83",83,45500
"Beteendevetare","Privat","Pct_84",84,46240
"Beteendevetare","Privat","Pct_85",85,46600
"Beteendevetare","Privat","Pct_86",86,47000
"Beteendevetare","Privat","Pct_87",87,47900
"Beteendevetare","Privat","Pct_88",88,48070
"Beteendevetare","Privat","Pct_89",89,48796
"Beteendevetare","Privat","Pct_90",90,49650
"Beteendevetare","Privat","Pct_91",91,52000
"Beteendevetare","Privat","Pct_92",92,53000
"Beteendevetare","Privat","Pct_93",93,53700
"Beteendevetare","Privat","Pct_94",94,55700
"Beteendevetare","Privat","Pct_95",95,57376
"Beteendevetare","Privat","Pct_96",96,60500
"Beteendevetare","Privat","Pct_97",97,64000
"Beteendevetare","Offentlig","Pct_3",3,26700
"Beteendevetare","Offentlig","Pct_4",4,27000
"Beteendevetare","Offentlig","Pct_5",5,27500
"Beteendevetare","Offentlig","Pct_6",6,27700
"Beteendevetare","Offentlig","Pct_7",7,28000
"Beteendevetare","Offentlig","Pct_8",8,28100
"Beteendevetare","Offentlig","Pct_9",9,28400
"Beteendevetare","Offentlig","Pct_10",10,28500
"Beteendevetare","Offentlig","Pct_11",11,28700
"Beteendevetare","Offentlig","Pct_12",12,28800
"Beteendevetare","Offentlig","Pct_13",13,29000
"Beteendevetare","Offentlig","Pct_14",14,29100
"Beteendevetare","Offentlig","Pct_15",15,29300
"Beteendevetare","Offentlig","Pct_16",16,29500
"Beteendevetare","Offentlig","Pct_17",17,29534
"Beteendevetare","Offentlig","Pct_18",18,29700
"Beteendevetare","Offentlig","Pct_19",19,29950
"Beteendevetare","Offentlig","Pct_20",20,30000
"Beteendevetare","Offentlig","Pct_21",21,30000
"Beteendevetare","Offentlig","Pct_22",22,30100
"Beteendevetare","Offentlig","Pct_23",23,30300
"Beteendevetare","Offentlig","Pct_24",24,30500
"Beteendevetare","Offentlig","Pct_25",25,30550
"Beteendevetare","Offentlig","Pct_26",26,30700
"Beteendevetare","Offentlig","Pct_27",27,30800
"Beteendevetare","Offentlig","Pct_28",28,31000
"Beteendevetare","Offentlig","Pct_29",29,31000
"Beteendevetare","Offentlig","Pct_30",30,31050
"Beteendevetare","Offentlig","Pct_31",31,31150
"Beteendevetare","Offentlig","Pct_32",32,31300
"Beteendevetare","Offentlig","Pct_33",33,31500
"Beteendevetare","Offentlig","Pct_34",34,31500
"Beteendevetare","Offentlig","Pct_35",35,31600
"Beteendevetare","Offentlig","Pct_36",36,31800
"Beteendevetare","Offentlig","Pct_37",37,32000
"Beteendevetare","Offentlig","Pct_38",38,32000
"Beteendevetare","Offentlig","Pct_39",39,32200
"Beteendevetare","Offentlig","Pct_40",40,32400
"Beteendevetare","Offentlig","Pct_41",41,32500
"Beteendevetare","Offentlig","Pct_42",42,32600
"Beteendevetare","Offentlig","Pct_43",43,32700
"Beteendevetare","Offentlig","Pct_44",44,32800
"Beteendevetare","Offentlig","Pct_45",45,32950
"Beteendevetare","Offentlig","Pct_46",46,33000
"Beteendevetare","Offentlig","Pct_47",47,33000
"Beteendevetare","Offentlig","Pct_48",48,33200
"Beteendevetare","Offentlig","Pct_49",49,33400
"Beteendevetare","Offentlig","Pct_50",50,33500
"Beteendevetare","Offentlig","Pct_51",51,33700
"Beteendevetare","Offentlig","Pct_52",52,33800
"Beteendevetare","Offentlig","Pct_53",53,34000
"Beteendevetare","Offentlig","Pct_54",54,34000
"Beteendevetare","Offentlig","Pct_55",55,34150
"Beteendevetare","Offentlig","Pct_56",56,34350
"Beteendevetare","Offentlig","Pct_57",57,34500
"Beteendevetare","Offentlig","Pct_58",58,34600
"Beteendevetare","Offentlig","Pct_59",59,34800
"Beteendevetare","Offentlig","Pct_60",60,34900
"Beteendevetare","Offentlig","Pct_61",61,35000
"Beteendevetare","Offentlig","Pct_62",62,35000
"Beteendevetare","Offentlig","Pct_63",63,35300
"Beteendevetare","Offentlig","Pct_64",64,35600
"Beteendevetare","Offentlig","Pct_65",65,35800
"Beteendevetare","Offentlig","Pct_66",66,36000
"Beteendevetare","Offentlig","Pct_67",67,36000
"Beteendevetare","Offentlig","Pct_68",68,36300
"Beteendevetare","Offentlig","Pct_69",69,36500
"Beteendevetare","Offentlig","Pct_70",70,36800
"Beteendevetare","Offentlig","Pct_71",71,37000
"Beteendevetare","Offentlig","Pct_72",72,37000
"Beteendevetare","Offentlig","Pct_73",73,37400
"Beteendevetare","Offentlig","Pct_74",74,37624
"Beteendevetare","Offentlig","Pct_75",75,37800
"Beteendevetare","Offentlig","Pct_76",76,38000
"Beteendevetare","Offentlig","Pct_77",77,38200
"Beteendevetare","Offentlig","Pct_78",78,38500
"Beteendevetare","Offentlig","Pct_79",79,38900
"Beteendevetare","Offentlig","Pct_80",80,39050
"Beteendevetare","Offentlig","Pct_81",81,39500
"Beteendevetare","Offentlig","Pct_82",82,39700
"Beteendevetare","Offentlig","Pct_83",83,40100
"Beteendevetare","Offentlig","Pct_84",84,40600
"Beteendevetare","Offentlig","Pct_85",85,41100
"Beteendevetare","Offentlig","Pct_86",86,41500
"Beteendevetare","Offentlig","Pct_87",87,42000
"Beteendevetare","Offentlig","Pct_88",88,42500
"Beteendevetare","Offentlig","Pct_89",89,43200
"Beteendevetare","Offentlig","Pct_90",90,43800
"Beteendevetare","Offentlig","Pct_91",91,44300
"Beteendevetare","Offentlig","Pct_92",92,45000
"Beteendevetare","Offentlig","Pct_93",93,45400
"Beteendevetare","Offentlig","Pct_94",94,46300
"Beteendevetare","Offentlig","Pct_95",95,47500
"Beteendevetare","Offentlig","Pct_96",96,49500
"Beteendevetare","Offentlig","Pct_97",97,50800
"Civilekonomer ekonom","Privat","Pct_3",3,27000
"Civilekonomer ekonom","Privat","Pct_4",4,27500
"Civilekonomer ekonom","Privat","Pct_5",5,28000
"Civilekonomer ekonom","Privat","Pct_6",6,28500
"Civilekonomer ekonom","Privat","Pct_7",7,29000
"Civilekonomer ekonom","Privat","Pct_8",8,29700
"Civilekonomer ekonom","Privat","Pct_9",9,30000
"Civilekonomer ekonom","Privat","Pct_10",10,30000
"Civilekonomer ekonom","Privat","Pct_11",11,31000
"Civilekonomer ekonom","Privat","Pct_12",12,31500
"Civilekonomer ekonom","Privat","Pct_13",13,32000
"Civilekonomer ekonom","Privat","Pct_14",14,32000
"Civilekonomer ekonom","Privat","Pct_15",15,32000
"Civilekonomer ekonom","Privat","Pct_16",16,32205
"Civilekonomer ekonom","Privat","Pct_17",17,32800
"Civilekonomer ekonom","Privat","Pct_18",18,33450
"Civilekonomer ekonom","Privat","Pct_19",19,33800
"Civilekonomer ekonom","Privat","Pct_20",20,34000
"Civilekonomer ekonom","Privat","Pct_21",21,34140
"Civilekonomer ekonom","Privat","Pct_22",22,35000
"Civilekonomer ekonom","Privat","Pct_23",23,35000
"Civilekonomer ekonom","Privat","Pct_24",24,35500
"Civilekonomer ekonom","Privat","Pct_25",25,36000
"Civilekonomer ekonom","Privat","Pct_26",26,36000
"Civilekonomer ekonom","Privat","Pct_27",27,36100
"Civilekonomer ekonom","Privat","Pct_28",28,36650
"Civilekonomer ekonom","Privat","Pct_29",29,37000
"Civilekonomer ekonom","Privat","Pct_30",30,37000
"Civilekonomer ekonom","Privat","Pct_31",31,37700
"Civilekonomer ekonom","Privat","Pct_32",32,38000
"Civilekonomer ekonom","Privat","Pct_33",33,38400
"Civilekonomer ekonom","Privat","Pct_34",34,38500
"Civilekonomer ekonom","Privat","Pct_35",35,39100
"Civilekonomer ekonom","Privat","Pct_36",36,39200
"Civilekonomer ekonom","Privat","Pct_37",37,39500
"Civilekonomer ekonom","Privat","Pct_38",38,39600
"Civilekonomer ekonom","Privat","Pct_39",39,40000
"Civilekonomer ekonom","Privat","Pct_40",40,40000
"Civilekonomer ekonom","Privat","Pct_41",41,40000
"Civilekonomer ekonom","Privat","Pct_42",42,40300
"Civilekonomer ekonom","Privat","Pct_43",43,40708
"Civilekonomer ekonom","Privat","Pct_44",44,41300
"Civilekonomer ekonom","Privat","Pct_45",45,42000
"Civilekonomer ekonom","Privat","Pct_46",46,42400
"Civilekonomer ekonom","Privat","Pct_47",47,43000
"Civilekonomer ekonom","Privat","Pct_48",48,43000
"Civilekonomer ekonom","Privat","Pct_49",49,43200
"Civilekonomer ekonom","Privat","Pct_50",50,43800
"Civilekonomer ekonom","Privat","Pct_51",51,43850
"Civilekonomer ekonom","Privat","Pct_52",52,44000
"Civilekonomer ekonom","Privat","Pct_53",53,44300
"Civilekonomer ekonom","Privat","Pct_54",54,44902
"Civilekonomer ekonom","Privat","Pct_55",55,45000
"Civilekonomer ekonom","Privat","Pct_56",56,45100
"Civilekonomer ekonom","Privat","Pct_57",57,46000
"Civilekonomer ekonom","Privat","Pct_58",58,46000
"Civilekonomer ekonom","Privat","Pct_59",59,46500
"Civilekonomer ekonom","Privat","Pct_60",60,47000
"Civilekonomer ekonom","Privat","Pct_61",61,47400
"Civilekonomer ekonom","Privat","Pct_62",62,48000
"Civilekonomer ekonom","Privat","Pct_63",63,48750
"Civilekonomer ekonom","Privat","Pct_64",64,49000
"Civilekonomer ekonom","Privat","Pct_65",65,49100
"Civilekonomer ekonom","Privat","Pct_66",66,50000
"Civilekonomer ekonom","Privat","Pct_67",67,50000
"Civilekonomer ekonom","Privat","Pct_68",68,52000
"Civilekonomer ekonom","Privat","Pct_69",69,52598
"Civilekonomer ekonom","Privat","Pct_70",70,53000
"Civilekonomer ekonom","Privat","Pct_71",71,53958
"Civilekonomer ekonom","Privat","Pct_72",72,54800
"Civilekonomer ekonom","Privat","Pct_73",73,55000
"Civilekonomer ekonom","Privat","Pct_74",74,55100
"Civilekonomer ekonom","Privat","Pct_75",75,56000
"Civilekonomer ekonom","Privat","Pct_76",76,57000
"Civilekonomer ekonom","Privat","Pct_77",77,57855
"Civilekonomer ekonom","Privat","Pct_78",78,58000
"Civilekonomer ekonom","Privat","Pct_79",79,58800
"Civilekonomer ekonom","Privat","Pct_80",80,59000
"Civilekonomer ekonom","Privat","Pct_81",81,60000
"Civilekonomer ekonom","Privat","Pct_82",82,61896
"Civilekonomer ekonom","Privat","Pct_83",83,62500
"Civilekonomer ekonom","Privat","Pct_84",84,63800
"Civilekonomer ekonom","Privat","Pct_85",85,64750
"Civilekonomer ekonom","Privat","Pct_86",86,66000
"Civilekonomer ekonom","Privat","Pct_87",87,67500
"Civilekonomer ekonom","Privat","Pct_88",88,70000
"Civilekonomer ekonom","Privat","Pct_89",89,70500
"Civilekonomer ekonom","Privat","Pct_90",90,72163
"Civilekonomer ekonom","Privat","Pct_91",91,75267
"Civilekonomer ekonom","Privat","Pct_92",92,76500
"Civilekonomer ekonom","Privat","Pct_93",93,79348
"Civilekonomer ekonom","Privat","Pct_94",94,81034
"Civilekonomer ekonom","Privat","Pct_95",95,83800
"Civilekonomer ekonom","Privat","Pct_96",96,87400
"Civilekonomer ekonom","Privat","Pct_97",97,90500
"Civilekonomer ekonom","Offentlig","Pct_3",3,26000
"Civilekonomer ekonom","Offentlig","Pct_4",4,26510
"Civilekonomer ekonom","Offentlig","Pct_5",5,27000
"Civilekonomer ekonom","Offentlig","Pct_6",6,27550
"Civilekonomer ekonom","Offentlig","Pct_7",7,28000
"Civilekonomer ekonom","Offentlig","Pct_8",8,28100
"Civilekonomer ekonom","Offentlig","Pct_9",9,28500
"Civilekonomer ekonom","Offentlig","Pct_10",10,28700
"Civilekonomer ekonom","Offentlig","Pct_11",11,29000
"Civilekonomer ekonom","Offentlig","Pct_12",12,29350
"Civilekonomer ekonom","Offentlig","Pct_13",13,29900
"Civilekonomer ekonom","Offentlig","Pct_14",14,30000
"Civilekonomer ekonom","Offentlig","Pct_15",15,30500
"Civilekonomer ekonom","Offentlig","Pct_16",16,30800
"Civilekonomer ekonom","Offentlig","Pct_17",17,31250
"Civilekonomer ekonom","Offentlig","Pct_18",18,31500
"Civilekonomer ekonom","Offentlig","Pct_19",19,31500
"Civilekonomer ekonom","Offentlig","Pct_20",20,31850
"Civilekonomer ekonom","Offentlig","Pct_21",21,32000
"Civilekonomer ekonom","Offentlig","Pct_22",22,32400
"Civilekonomer ekonom","Offentlig","Pct_23",23,32710
"Civilekonomer ekonom","Offentlig","Pct_24",24,32800
"Civilekonomer ekonom","Offentlig","Pct_25",25,33000
"Civilekonomer ekonom","Offentlig","Pct_26",26,33450
"Civilekonomer ekonom","Offentlig","Pct_27",27,33700
"Civilekonomer ekonom","Offentlig","Pct_28",28,34000
"Civilekonomer ekonom","Offentlig","Pct_29",29,34000
"Civilekonomer ekonom","Offentlig","Pct_30",30,34350
"Civilekonomer ekonom","Offentlig","Pct_31",31,34600
"Civilekonomer ekonom","Offentlig","Pct_32",32,34800
"Civilekonomer ekonom","Offentlig","Pct_33",33,35000
"Civilekonomer ekonom","Offentlig","Pct_34",34,35350
"Civilekonomer ekonom","Offentlig","Pct_35",35,35700
"Civilekonomer ekonom","Offentlig","Pct_36",36,36000
"Civilekonomer ekonom","Offentlig","Pct_37",37,36000
"Civilekonomer ekonom","Offentlig","Pct_38",38,36500
"Civilekonomer ekonom","Offentlig","Pct_39",39,36700
"Civilekonomer ekonom","Offentlig","Pct_40",40,37000
"Civilekonomer ekonom","Offentlig","Pct_41",41,37100
"Civilekonomer ekonom","Offentlig","Pct_42",42,37500
"Civilekonomer ekonom","Offentlig","Pct_43",43,37600
"Civilekonomer ekonom","Offentlig","Pct_44",44,38000
"Civilekonomer ekonom","Offentlig","Pct_45",45,38350
"Civilekonomer ekonom","Offentlig","Pct_46",46,38500
"Civilekonomer ekonom","Offentlig","Pct_47",47,38500
"Civilekonomer ekonom","Offentlig","Pct_48",48,38800
"Civilekonomer ekonom","Offentlig","Pct_49",49,39000
"Civilekonomer ekonom","Offentlig","Pct_50",50,39140
"Civilekonomer ekonom","Offentlig","Pct_51",51,39300
"Civilekonomer ekonom","Offentlig","Pct_52",52,39700
"Civilekonomer ekonom","Offentlig","Pct_53",53,40000
"Civilekonomer ekonom","Offentlig","Pct_54",54,40000
"Civilekonomer ekonom","Offentlig","Pct_55",55,40075
"Civilekonomer ekonom","Offentlig","Pct_56",56,40300
"Civilekonomer ekonom","Offentlig","Pct_57",57,40600
"Civilekonomer ekonom","Offentlig","Pct_58",58,41000
"Civilekonomer ekonom","Offentlig","Pct_59",59,41200
"Civilekonomer ekonom","Offentlig","Pct_60",60,41800
"Civilekonomer ekonom","Offentlig","Pct_61",61,42000
"Civilekonomer ekonom","Offentlig","Pct_62",62,42250
"Civilekonomer ekonom","Offentlig","Pct_63",63,42500
"Civilekonomer ekonom","Offentlig","Pct_64",64,42900
"Civilekonomer ekonom","Offentlig","Pct_65",65,43003
"Civilekonomer ekonom","Offentlig","Pct_66",66,43170
"Civilekonomer ekonom","Offentlig","Pct_67",67,43500
"Civilekonomer ekonom","Offentlig","Pct_68",68,43877
"Civilekonomer ekonom","Offentlig","Pct_69",69,44250
"Civilekonomer ekonom","Offentlig","Pct_70",70,44500
"Civilekonomer ekonom","Offentlig","Pct_71",71,44700
"Civilekonomer ekonom","Offentlig","Pct_72",72,45000
"Civilekonomer ekonom","Offentlig","Pct_73",73,45500
"Civilekonomer ekonom","Offentlig","Pct_74",74,45900
"Civilekonomer ekonom","Offentlig","Pct_75",75,46000
"Civilekonomer ekonom","Offentlig","Pct_76",76,46600
"Civilekonomer ekonom","Offentlig","Pct_77",77,47000
"Civilekonomer ekonom","Offentlig","Pct_78",78,48000
"Civilekonomer ekonom","Offentlig","Pct_79",79,48600
"Civilekonomer ekonom","Offentlig","Pct_80",80,49000
"Civilekonomer ekonom","Offentlig","Pct_81",81,49400
"Civilekonomer ekonom","Offentlig","Pct_82",82,50100
"Civilekonomer ekonom","Offentlig","Pct_83",83,50600
"Civilekonomer ekonom","Offentlig","Pct_84",84,51100
"Civilekonomer ekonom","Offentlig","Pct_85",85,51700
"Civilekonomer ekonom","Offentlig","Pct_86",86,52500
"Civilekonomer ekonom","Offentlig","Pct_87",87,54500
"Civilekonomer ekonom","Offentlig","Pct_88",88,55000
"Civilekonomer ekonom","Offentlig","Pct_89",89,55700
"Civilekonomer ekonom","Offentlig","Pct_90",90,57000
"Civilekonomer ekonom","Offentlig","Pct_91",91,58000
"Civilekonomer ekonom","Offentlig","Pct_92",92,58989
"Civilekonomer ekonom","Offentlig","Pct_93",93,60000
"Civilekonomer ekonom","Offentlig","Pct_94",94,63000
"Civilekonomer ekonom","Offentlig","Pct_95",95,64500
"Civilekonomer ekonom","Offentlig","Pct_96",96,65700
"Civilekonomer ekonom","Offentlig","Pct_97",97,74000
"Samhällsvetare","Privat","Pct_3",3,25000
"Samhällsvetare","Privat","Pct_4",4,25500
"Samhällsvetare","Privat","Pct_5",5,26500
"Samhällsvetare","Privat","Pct_6",6,27000
"Samhällsvetare","Privat","Pct_7",7,27300
"Samhällsvetare","Privat","Pct_8",8,27500
"Samhällsvetare","Privat","Pct_9",9,28000
"Samhällsvetare","Privat","Pct_10",10,28000
"Samhällsvetare","Privat","Pct_11",11,28500
"Samhällsvetare","Privat","Pct_12",12,28800
"Samhällsvetare","Privat","Pct_13",13,29000
"Samhällsvetare","Privat","Pct_14",14,29200
"Samhällsvetare","Privat","Pct_15",15,29500
"Samhällsvetare","Privat","Pct_16",16,29700
"Samhällsvetare","Privat","Pct_17",17,29900
"Samhällsvetare","Privat","Pct_18",18,30000
"Samhällsvetare","Privat","Pct_19",19,30000
"Samhällsvetare","Privat","Pct_20",20,30130
"Samhällsvetare","Privat","Pct_21",21,30500
"Samhällsvetare","Privat","Pct_22",22,30600
"Samhällsvetare","Privat","Pct_23",23,31000
"Samhällsvetare","Privat","Pct_24",24,31100
"Samhällsvetare","Privat","Pct_25",25,31200
"Samhällsvetare","Privat","Pct_26",26,31700
"Samhällsvetare","Privat","Pct_27",27,32000
"Samhällsvetare","Privat","Pct_28",28,32000
"Samhällsvetare","Privat","Pct_29",29,32000
"Samhällsvetare","Privat","Pct_30",30,32100
"Samhällsvetare","Privat","Pct_31",31,32200
"Samhällsvetare","Privat","Pct_32",32,32600
"Samhällsvetare","Privat","Pct_33",33,33000
"Samhällsvetare","Privat","Pct_34",34,33000
"Samhällsvetare","Privat","Pct_35",35,33000
"Samhällsvetare","Privat","Pct_36",36,33200
"Samhällsvetare","Privat","Pct_37",37,33600
"Samhällsvetare","Privat","Pct_38",38,33800
"Samhällsvetare","Privat","Pct_39",39,34000
"Samhällsvetare","Privat","Pct_40",40,34000
"Samhällsvetare","Privat","Pct_41",41,34084
"Samhällsvetare","Privat","Pct_42",42,34300
"Samhällsvetare","Privat","Pct_43",43,34670
"Samhällsvetare","Privat","Pct_44",44,35000
"Samhällsvetare","Privat","Pct_45",45,35000
"Samhällsvetare","Privat","Pct_46",46,35500
"Samhällsvetare","Privat","Pct_47",47,35500
"Samhällsvetare","Privat","Pct_48",48,35700
"Samhällsvetare","Privat","Pct_49",49,36000
"Samhällsvetare","Privat","Pct_50",50,36000
"Samhällsvetare","Privat","Pct_51",51,36000
"Samhällsvetare","Privat","Pct_52",52,36277
"Samhällsvetare","Privat","Pct_53",53,36700
"Samhällsvetare","Privat","Pct_54",54,37000
"Samhällsvetare","Privat","Pct_55",55,37764
"Samhällsvetare","Privat","Pct_56",56,37900
"Samhällsvetare","Privat","Pct_57",57,38000
"Samhällsvetare","Privat","Pct_58",58,38000
"Samhällsvetare","Privat","Pct_59",59,38200
"Samhällsvetare","Privat","Pct_60",60,38755
"Samhällsvetare","Privat","Pct_61",61,39000
"Samhällsvetare","Privat","Pct_62",62,39000
"Samhällsvetare","Privat","Pct_63",63,39400
"Samhällsvetare","Privat","Pct_64",64,39700
"Samhällsvetare","Privat","Pct_65",65,40000
"Samhällsvetare","Privat","Pct_66",66,40000
"Samhällsvetare","Privat","Pct_67",67,40000
"Samhällsvetare","Privat","Pct_68",68,40000
"Samhällsvetare","Privat","Pct_69",69,40500
"Samhällsvetare","Privat","Pct_70",70,41000
"Samhällsvetare","Privat","Pct_71",71,41050
"Samhällsvetare","Privat","Pct_72",72,42000
"Samhällsvetare","Privat","Pct_73",73,42576
"Samhällsvetare","Privat","Pct_74",74,43000
"Samhällsvetare","Privat","Pct_75",75,43800
"Samhällsvetare","Privat","Pct_76",76,44000
"Samhällsvetare","Privat","Pct_77",77,44000
"Samhällsvetare","Privat","Pct_78",78,44500
"Samhällsvetare","Privat","Pct_79",79,44600
"Samhällsvetare","Privat","Pct_80",80,45000
"Samhällsvetare","Privat","Pct_81",81,45370
"Samhällsvetare","Privat","Pct_82",82,46000
"Samhällsvetare","Privat","Pct_83",83,47000
"Samhällsvetare","Privat","Pct_84",84,47500
"Samhällsvetare","Privat","Pct_85",85,48000
"Samhällsvetare","Privat","Pct_86",86,48000
"Samhällsvetare","Privat","Pct_87",87,49990
"Samhällsvetare","Privat","Pct_88",88,50000
"Samhällsvetare","Privat","Pct_89",89,51000
"Samhällsvetare","Privat","Pct_90",90,51638
"Samhällsvetare","Privat","Pct_91",91,52200
"Samhällsvetare","Privat","Pct_92",92,54000
"Samhällsvetare","Privat","Pct_93",93,55000
"Samhällsvetare","Privat","Pct_94",94,56252
"Samhällsvetare","Privat","Pct_95",95,57800
"Samhällsvetare","Privat","Pct_96",96,59000
"Samhällsvetare","Privat","Pct_97",97,61232
"Samhällsvetare","Offentlig","Pct_3",3,26400
"Samhällsvetare","Offentlig","Pct_4",4,26950
"Samhällsvetare","Offentlig","Pct_5",5,27100
"Samhällsvetare","Offentlig","Pct_6",6,27500
"Samhällsvetare","Offentlig","Pct_7",7,27600
"Samhällsvetare","Offentlig","Pct_8",8,27900
"Samhällsvetare","Offentlig","Pct_9",9,28000
"Samhällsvetare","Offentlig","Pct_10",10,28200
"Samhällsvetare","Offentlig","Pct_11",11,28500
"Samhällsvetare","Offentlig","Pct_12",12,28500
"Samhällsvetare","Offentlig","Pct_13",13,28700
"Samhällsvetare","Offentlig","Pct_14",14,28900
"Samhällsvetare","Offentlig","Pct_15",15,29000
"Samhällsvetare","Offentlig","Pct_16",16,29200
"Samhällsvetare","Offentlig","Pct_17",17,29400
"Samhällsvetare","Offentlig","Pct_18",18,29500
"Samhällsvetare","Offentlig","Pct_19",19,29750
"Samhällsvetare","Offentlig","Pct_20",20,30000
"Samhällsvetare","Offentlig","Pct_21",21,30000
"Samhällsvetare","Offentlig","Pct_22",22,30200
"Samhällsvetare","Offentlig","Pct_23",23,30500
"Samhällsvetare","Offentlig","Pct_24",24,30500
"Samhällsvetare","Offentlig","Pct_25",25,30700
"Samhällsvetare","Offentlig","Pct_26",26,30950
"Samhällsvetare","Offentlig","Pct_27",27,31000
"Samhällsvetare","Offentlig","Pct_28",28,31100
"Samhällsvetare","Offentlig","Pct_29",29,31300
"Samhällsvetare","Offentlig","Pct_30",30,31500
"Samhällsvetare","Offentlig","Pct_31",31,31700
"Samhällsvetare","Offentlig","Pct_32",32,31900
"Samhällsvetare","Offentlig","Pct_33",33,32000
"Samhällsvetare","Offentlig","Pct_34",34,32100
"Samhällsvetare","Offentlig","Pct_35",35,32300
"Samhällsvetare","Offentlig","Pct_36",36,32471
"Samhällsvetare","Offentlig","Pct_37",37,32700
"Samhällsvetare","Offentlig","Pct_38",38,32900
"Samhällsvetare","Offentlig","Pct_39",39,33000
"Samhällsvetare","Offentlig","Pct_40",40,33200
"Samhällsvetare","Offentlig","Pct_41",41,33500
"Samhällsvetare","Offentlig","Pct_42",42,33700
"Samhällsvetare","Offentlig","Pct_43",43,34000
"Samhällsvetare","Offentlig","Pct_44",44,34000
"Samhällsvetare","Offentlig","Pct_45",45,34200
"Samhällsvetare","Offentlig","Pct_46",46,34500
"Samhällsvetare","Offentlig","Pct_47",47,34800
"Samhällsvetare","Offentlig","Pct_48",48,35000
"Samhällsvetare","Offentlig","Pct_49",49,35000
"Samhällsvetare","Offentlig","Pct_50",50,35100
