"Utbildning","Arbsektor","Percentile","Andel","Lon"
"Agronom","Privat","Pct_52",52,42537
"Agronom","Privat","Pct_53",53,42840
"Agronom","Privat","Pct_54",54,42990
"Agronom","Privat","Pct_55",55,43200
"Agronom","Privat","Pct_56",56,43500
"Agronom","Privat","Pct_57",57,43750
"Agronom","Privat","Pct_58",58,44000
"Agronom","Privat","Pct_59",59,44150
"Agronom","Privat","Pct_60",60,44350
"Agronom","Privat","Pct_61",61,44508
"Agronom","Privat","Pct_62",62,45000
"Agronom","Privat","Pct_63",63,45318
"Agronom","Privat","Pct_64",64,45930
"Agronom","Privat","Pct_65",65,46000
"Agronom","Privat","Pct_66",66,46300
"Agronom","Privat","Pct_67",67,46665
"Agronom","Privat","Pct_68",68,47000
"Agronom","Privat","Pct_69",69,47350
"Agronom","Privat","Pct_70",70,47827
"Agronom","Privat","Pct_71",71,48186
"Agronom","Privat","Pct_72",72,48550
"Agronom","Privat","Pct_73",73,49060
"Agronom","Privat","Pct_74",74,49600
"Agronom","Privat","Pct_75",75,50000
"Agronom","Privat","Pct_76",76,51000
"Agronom","Privat","Pct_77",77,51500
"Agronom","Privat","Pct_78",78,52000
"Agronom","Privat","Pct_79",79,52500
"Agronom","Privat","Pct_80",80,54000
"Agronom","Privat","Pct_81",81,54800
"Agronom","Privat","Pct_82",82,55400
"Agronom","Privat","Pct_83",83,55700
"Agronom","Privat","Pct_84",84,56100
"Agronom","Privat","Pct_85",85,56695
"Agronom","Privat","Pct_86",86,57200
"Agronom","Privat","Pct_87",87,57800
"Agronom","Privat","Pct_88",88,59050
"Agronom","Privat","Pct_89",89,60500
"Agronom","Privat","Pct_90",90,61900
"Agronom","Privat","Pct_91",91,63000
"Agronom","Privat","Pct_92",92,65736
"Agronom","Privat","Pct_93",93,67500
"Agronom","Privat","Pct_94",94,72429
"Agronom","Privat","Pct_95",95,76000
"Agronom","Privat","Pct_96",96,86000
"Agronom","Privat","Pct_97",97,92827
"Agronom","Offentlig","Pct_3",3,27500
"Agronom","Offentlig","Pct_4",4,28000
"Agronom","Offentlig","Pct_5",5,28500
"Agronom","Offentlig","Pct_6",6,29000
"Agronom","Offentlig","Pct_7",7,29400
"Agronom","Offentlig","Pct_8",8,29600
"Agronom","Offentlig","Pct_9",9,30000
"Agronom","Offentlig","Pct_10",10,30000
"Agronom","Offentlig","Pct_11",11,30400
"Agronom","Offentlig","Pct_12",12,30800
"Agronom","Offentlig","Pct_13",13,31100
"Agronom","Offentlig","Pct_14",14,31300
"Agronom","Offentlig","Pct_15",15,31600
"Agronom","Offentlig","Pct_16",16,31900
"Agronom","Offentlig","Pct_17",17,32000
"Agronom","Offentlig","Pct_18",18,32100
"Agronom","Offentlig","Pct_19",19,32400
"Agronom","Offentlig","Pct_20",20,32600
"Agronom","Offentlig","Pct_21",21,32900
"Agronom","Offentlig","Pct_22",22,33000
"Agronom","Offentlig","Pct_23",23,33200
"Agronom","Offentlig","Pct_24",24,33300
"Agronom","Offentlig","Pct_25",25,33500
"Agronom","Offentlig","Pct_26",26,33600
"Agronom","Offentlig","Pct_27",27,33800
"Agronom","Offentlig","Pct_28",28,33900
"Agronom","Offentlig","Pct_29",29,34000
"Agronom","Offentlig","Pct_30",30,34000
"Agronom","Offentlig","Pct_31",31,34300
"Agronom","Offentlig","Pct_32",32,34400
"Agronom","Offentlig","Pct_33",33,34500
"Agronom","Offentlig","Pct_34",34,34700
"Agronom","Offentlig","Pct_35",35,34950
"Agronom","Offentlig","Pct_36",36,35000
"Agronom","Offentlig","Pct_37",37,35400
"Agronom","Offentlig","Pct_38",38,35600
"Agronom","Offentlig","Pct_39",39,35700
"Agronom","Offentlig","Pct_40",40,36000
"Agronom","Offentlig","Pct_41",41,36400
"Agronom","Offentlig","Pct_42",42,36500
"Agronom","Offentlig","Pct_43",43,36750
"Agronom","Offentlig","Pct_44",44,36900
"Agronom","Offentlig","Pct_45",45,37000
"Agronom","Offentlig","Pct_46",46,37100
"Agronom","Offentlig","Pct_47",47,37500
"Agronom","Offentlig","Pct_48",48,37600
"Agronom","Offentlig","Pct_49",49,37800
"Agronom","Offentlig","Pct_50",50,38000
"Agronom","Offentlig","Pct_51",51,38200
"Agronom","Offentlig","Pct_52",52,38500
"Agronom","Offentlig","Pct_53",53,38760
"Agronom","Offentlig","Pct_54",54,38900
"Agronom","Offentlig","Pct_55",55,39000
"Agronom","Offentlig","Pct_56",56,39200
"Agronom","Offentlig","Pct_57",57,39500
"Agronom","Offentlig","Pct_58",58,39750
"Agronom","Offentlig","Pct_59",59,39900
"Agronom","Offentlig","Pct_60",60,40000
"Agronom","Offentlig","Pct_61",61,40200
"Agronom","Offentlig","Pct_62",62,40400
"Agronom","Offentlig","Pct_63",63,40600
"Agronom","Offentlig","Pct_64",64,40900
"Agronom","Offentlig","Pct_65",65,41000
"Agronom","Offentlig","Pct_66",66,41250
"Agronom","Offentlig","Pct_67",67,41400
"Agronom","Offentlig","Pct_68",68,41500
"Agronom","Offentlig","Pct_69",69,41900
"Agronom","Offentlig","Pct_70",70,42200
"Agronom","Offentlig","Pct_71",71,42500
"Agronom","Offentlig","Pct_72",72,43000
"Agronom","Offentlig","Pct_73",73,43300
"Agronom","Offentlig","Pct_74",74,43600
"Agronom","Offentlig","Pct_75",75,44000
"Agronom","Offentlig","Pct_76",76,44400
"Agronom","Offentlig","Pct_77",77,44750
"Agronom","Offentlig","Pct_78",78,44900
"Agronom","Offentlig","Pct_79",79,45000
"Agronom","Offentlig","Pct_80",80,45300
"Agronom","Offentlig","Pct_81",81,45800
"Agronom","Offentlig","Pct_82",82,46100
"Agronom","Offentlig","Pct_83",83,46250
"Agronom","Offentlig","Pct_84",84,47000
"Agronom","Offentlig","Pct_85",85,48000
"Agronom","Offentlig","Pct_86",86,48300
"Agronom","Offentlig","Pct_87",87,48700
"Agronom","Offentlig","Pct_88",88,49500
"Agronom","Offentlig","Pct_89",89,50000
"Agronom","Offentlig","Pct_90",90,51000
"Agronom","Offentlig","Pct_91",91,51100
"Agronom","Offentlig","Pct_92",92,53000
"Agronom","Offentlig","Pct_93",93,54500
"Agronom","Offentlig","Pct_94",94,56077
"Agronom","Offentlig","Pct_95",95,56800
"Agronom","Offentlig","Pct_96",96,57800
"Agronom","Offentlig","Pct_97",97,60900
"Arkitekt","Privat","Pct_3",3,31200
"Arkitekt","Privat","Pct_4",4,31600
"Arkitekt","Privat","Pct_5",5,31700
"Arkitekt","Privat","Pct_6",6,32000
"Arkitekt","Privat","Pct_7",7,32200
"Arkitekt","Privat","Pct_8",8,32500
"Arkitekt","Privat","Pct_9",9,32700
"Arkitekt","Privat","Pct_10",10,33000
"Arkitekt","Privat","Pct_11",11,33000
"Arkitekt","Privat","Pct_12",12,33400
"Arkitekt","Privat","Pct_13",13,33500
"Arkitekt","Privat","Pct_14",14,33800
"Arkitekt","Privat","Pct_15",15,34000
"Arkitekt","Privat","Pct_16",16,34000
"Arkitekt","Privat","Pct_17",17,34500
"Arkitekt","Privat","Pct_18",18,34600
"Arkitekt","Privat","Pct_19",19,34950
"Arkitekt","Privat","Pct_20",20,35000
"Arkitekt","Privat","Pct_21",21,35000
"Arkitekt","Privat","Pct_22",22,35300
"Arkitekt","Privat","Pct_23",23,35500
"Arkitekt","Privat","Pct_24",24,35800
"Arkitekt","Privat","Pct_25",25,36000
"Arkitekt","Privat","Pct_26",26,36100
"Arkitekt","Privat","Pct_27",27,36400
"Arkitekt","Privat","Pct_28",28,36500
"Arkitekt","Privat","Pct_29",29,36853
"Arkitekt","Privat","Pct_30",30,37000
"Arkitekt","Privat","Pct_31",31,37200
"Arkitekt","Privat","Pct_32",32,37500
"Arkitekt","Privat","Pct_33",33,37800
"Arkitekt","Privat","Pct_34",34,38000
"Arkitekt","Privat","Pct_35",35,38200
"Arkitekt","Privat","Pct_36",36,38500
"Arkitekt","Privat","Pct_37",37,38800
"Arkitekt","Privat","Pct_38",38,39000
"Arkitekt","Privat","Pct_39",39,39127
"Arkitekt","Privat","Pct_40",40,39500
"Arkitekt","Privat","Pct_41",41,39800
"Arkitekt","Privat","Pct_42",42,40000
"Arkitekt","Privat","Pct_43",43,40000
"Arkitekt","Privat","Pct_44",44,40427
"Arkitekt","Privat","Pct_45",45,40600
"Arkitekt","Privat","Pct_46",46,41000
"Arkitekt","Privat","Pct_47",47,41000
"Arkitekt","Privat","Pct_48",48,41400
"Arkitekt","Privat","Pct_49",49,41700
"Arkitekt","Privat","Pct_50",50,42000
"Arkitekt","Privat","Pct_51",51,42200
"Arkitekt","Privat","Pct_52",52,42500
"Arkitekt","Privat","Pct_53",53,43000
"Arkitekt","Privat","Pct_54",54,43000
"Arkitekt","Privat","Pct_55",55,43200
"Arkitekt","Privat","Pct_56",56,43500
"Arkitekt","Privat","Pct_57",57,43800
"Arkitekt","Privat","Pct_58",58,44000
"Arkitekt","Privat","Pct_59",59,44286
"Arkitekt","Privat","Pct_60",60,44500
"Arkitekt","Privat","Pct_61",61,44950
"Arkitekt","Privat","Pct_62",62,45000
"Arkitekt","Privat","Pct_63",63,45200
"Arkitekt","Privat","Pct_64",64,45600
"Arkitekt","Privat","Pct_65",65,46000
"Arkitekt","Privat","Pct_66",66,46100
"Arkitekt","Privat","Pct_67",67,46500
"Arkitekt","Privat","Pct_68",68,46700
"Arkitekt","Privat","Pct_69",69,47000
"Arkitekt","Privat","Pct_70",70,47200
"Arkitekt","Privat","Pct_71",71,47500
"Arkitekt","Privat","Pct_72",72,48000
"Arkitekt","Privat","Pct_73",73,48300
"Arkitekt","Privat","Pct_74",74,48500
"Arkitekt","Privat","Pct_75",75,49000
"Arkitekt","Privat","Pct_76",76,49300
"Arkitekt","Privat","Pct_77",77,49700
"Arkitekt","Privat","Pct_78",78,50000
"Arkitekt","Privat","Pct_79",79,50100
"Arkitekt","Privat","Pct_80",80,50600
"Arkitekt","Privat","Pct_81",81,51000
"Arkitekt","Privat","Pct_82",82,51600
"Arkitekt","Privat","Pct_83",83,52000
"Arkitekt","Privat","Pct_84",84,52800
"Arkitekt","Privat","Pct_85",85,53100
"Arkitekt","Privat","Pct_86",86,53894
"Arkitekt","Privat","Pct_87",87,54296
"Arkitekt","Privat","Pct_88",88,55000
"Arkitekt","Privat","Pct_89",89,55286
"Arkitekt","Privat","Pct_90",90,56000
"Arkitekt","Privat","Pct_91",91,56700
"Arkitekt","Privat","Pct_92",92,57500
"Arkitekt","Privat","Pct_93",93,58500
"Arkitekt","Privat","Pct_94",94,60000
"Arkitekt","Privat","Pct_95",95,61500
"Arkitekt","Privat","Pct_96",96,63827
"Arkitekt","Privat","Pct_97",97,66300
"Arkitekt","Offentlig","Pct_3",3,32000
"Arkitekt","Offentlig","Pct_4",4,32500
"Arkitekt","Offentlig","Pct_5",5,33000
"Arkitekt","Offentlig","Pct_6",6,33000
"Arkitekt","Offentlig","Pct_7",7,33500
"Arkitekt","Offentlig","Pct_8",8,33800
"Arkitekt","Offentlig","Pct_9",9,34000
"Arkitekt","Offentlig","Pct_10",10,34200
"Arkitekt","Offentlig","Pct_11",11,34500
"Arkitekt","Offentlig","Pct_12",12,34900
"Arkitekt","Offentlig","Pct_13",13,35000
"Arkitekt","Offentlig","Pct_14",14,35300
"Arkitekt","Offentlig","Pct_15",15,35600
"Arkitekt","Offentlig","Pct_16",16,36000
"Arkitekt","Offentlig","Pct_17",17,36060
"Arkitekt","Offentlig","Pct_18",18,36400
"Arkitekt","Offentlig","Pct_19",19,36700
"Arkitekt","Offentlig","Pct_20",20,36925
"Arkitekt","Offentlig","Pct_21",21,37000
"Arkitekt","Offentlig","Pct_22",22,37200
"Arkitekt","Offentlig","Pct_23",23,37500
"Arkitekt","Offentlig","Pct_24",24,37700
"Arkitekt","Offentlig","Pct_25",25,38000
"Arkitekt","Offentlig","Pct_26",26,38012
"Arkitekt","Offentlig","Pct_27",27,38500
"Arkitekt","Offentlig","Pct_28",28,38600
"Arkitekt","Offentlig","Pct_29",29,38850
"Arkitekt","Offentlig","Pct_30",30,39000
"Arkitekt","Offentlig","Pct_31",31,39200
"Arkitekt","Offentlig","Pct_32",32,39500
"Arkitekt","Offentlig","Pct_33",33,39600
"Arkitekt","Offentlig","Pct_34",34,39750
"Arkitekt","Offentlig","Pct_35",35,40000
"Arkitekt","Offentlig","Pct_36",36,40000
"Arkitekt","Offentlig","Pct_37",37,40150
"Arkitekt","Offentlig","Pct_38",38,40500
"Arkitekt","Offentlig","Pct_39",39,40600
"Arkitekt","Offentlig","Pct_40",40,40800
"Arkitekt","Offentlig","Pct_41",41,41000
"Arkitekt","Offentlig","Pct_42",42,41110
"Arkitekt","Offentlig","Pct_43",43,41500
"Arkitekt","Offentlig","Pct_44",44,41600
"Arkitekt","Offentlig","Pct_45",45,41900
"Arkitekt","Offentlig","Pct_46",46,42000
"Arkitekt","Offentlig","Pct_47",47,42100
"Arkitekt","Offentlig","Pct_48",48,42300
"Arkitekt","Offentlig","Pct_49",49,42500
"Arkitekt","Offentlig","Pct_50",50,42825
"Arkitekt","Offentlig","Pct_51",51,43000
"Arkitekt","Offentlig","Pct_52",52,43250
"Arkitekt","Offentlig","Pct_53",53,43400
"Arkitekt","Offentlig","Pct_54",54,43600
"Arkitekt","Offentlig","Pct_55",55,43800
"Arkitekt","Offentlig","Pct_56",56,44000
"Arkitekt","Offentlig","Pct_57",57,44300
"Arkitekt","Offentlig","Pct_58",58,44500
"Arkitekt","Offentlig","Pct_59",59,44800
"Arkitekt","Offentlig","Pct_60",60,45000
"Arkitekt","Offentlig","Pct_61",61,45100
"Arkitekt","Offentlig","Pct_62",62,45500
"Arkitekt","Offentlig","Pct_63",63,45650
"Arkitekt","Offentlig","Pct_64",64,45865
"Arkitekt","Offentlig","Pct_65",65,46000
"Arkitekt","Offentlig","Pct_66",66,46500
"Arkitekt","Offentlig","Pct_67",67,46627
"Arkitekt","Offentlig","Pct_68",68,46900
"Arkitekt","Offentlig","Pct_69",69,47050
"Arkitekt","Offentlig","Pct_70",70,47400
"Arkitekt","Offentlig","Pct_71",71,47800
"Arkitekt","Offentlig","Pct_72",72,48000
"Arkitekt","Offentlig","Pct_73",73,48300
"Arkitekt","Offentlig","Pct_74",74,48800
"Arkitekt","Offentlig","Pct_75",75,49200
"Arkitekt","Offentlig","Pct_76",76,49600
"Arkitekt","Offentlig","Pct_77",77,50000
"Arkitekt","Offentlig","Pct_78",78,50100
"Arkitekt","Offentlig","Pct_79",79,50700
"Arkitekt","Offentlig","Pct_80",80,51200
"Arkitekt","Offentlig","Pct_81",81,51500
"Arkitekt","Offentlig","Pct_82",82,52000
"Arkitekt","Offentlig","Pct_83",83,52500
"Arkitekt","Offentlig","Pct_84",84,53000
"Arkitekt","Offentlig","Pct_85",85,53600
"Arkitekt","Offentlig","Pct_86",86,54000
"Arkitekt","Offentlig","Pct_87",87,55000
"Arkitekt","Offentlig","Pct_88",88,55500
"Arkitekt","Offentlig","Pct_89",89,56500
"Arkitekt","Offentlig","Pct_90",90,57400
"Arkitekt","Offentlig","Pct_91",91,58400
"Arkitekt","Offentlig","Pct_92",92,59300
"Arkitekt","Offentlig","Pct_93",93,60500
"Arkitekt","Offentlig","Pct_94",94,62000
"Arkitekt","Offentlig","Pct_95",95,64000
"Arkitekt","Offentlig","Pct_96",96,67000
"Arkitekt","Offentlig","Pct_97",97,69900
"Civilekonomer ekonom","Privat","Pct_3",3,27700
"Civilekonomer ekonom","Privat","Pct_4",4,28500
"Civilekonomer ekonom","Privat","Pct_5",5,29200
"Civilekonomer ekonom","Privat","Pct_6",6,30000
"Civilekonomer ekonom","Privat","Pct_7",7,30600
"Civilekonomer ekonom","Privat","Pct_8",8,31500
"Civilekonomer ekonom","Privat","Pct_9",9,32000
"Civilekonomer ekonom","Privat","Pct_10",10,32500
"Civilekonomer ekonom","Privat","Pct_11",11,33000
"Civilekonomer ekonom","Privat","Pct_12",12,33600
"Civilekonomer ekonom","Privat","Pct_13",13,34050
"Civilekonomer ekonom","Privat","Pct_14",14,34987
"Civilekonomer ekonom","Privat","Pct_15",15,35000
"Civilekonomer ekonom","Privat","Pct_16",16,35739
"Civilekonomer ekonom","Privat","Pct_17",17,36000
"Civilekonomer ekonom","Privat","Pct_18",18,36593
"Civilekonomer ekonom","Privat","Pct_19",19,37000
"Civilekonomer ekonom","Privat","Pct_20",20,37500
"Civilekonomer ekonom","Privat","Pct_21",21,38000
"Civilekonomer ekonom","Privat","Pct_22",22,38500
"Civilekonomer ekonom","Privat","Pct_23",23,39000
"Civilekonomer ekonom","Privat","Pct_24",24,39400
"Civilekonomer ekonom","Privat","Pct_25",25,40000
"Civilekonomer ekonom","Privat","Pct_26",26,40000
"Civilekonomer ekonom","Privat","Pct_27",27,40400
"Civilekonomer ekonom","Privat","Pct_28",28,41000
"Civilekonomer ekonom","Privat","Pct_29",29,41360
"Civilekonomer ekonom","Privat","Pct_30",30,41900
"Civilekonomer ekonom","Privat","Pct_31",31,42000
"Civilekonomer ekonom","Privat","Pct_32",32,42500
"Civilekonomer ekonom","Privat","Pct_33",33,43000
"Civilekonomer ekonom","Privat","Pct_34",34,43333
"Civilekonomer ekonom","Privat","Pct_35",35,43900
"Civilekonomer ekonom","Privat","Pct_36",36,44200
"Civilekonomer ekonom","Privat","Pct_37",37,44800
"Civilekonomer ekonom","Privat","Pct_38",38,45000
"Civilekonomer ekonom","Privat","Pct_39",39,45300
"Civilekonomer ekonom","Privat","Pct_40",40,45852
"Civilekonomer ekonom","Privat","Pct_41",41,46000
"Civilekonomer ekonom","Privat","Pct_42",42,46650
"Civilekonomer ekonom","Privat","Pct_43",43,47000
"Civilekonomer ekonom","Privat","Pct_44",44,47500
"Civilekonomer ekonom","Privat","Pct_45",45,48000
"Civilekonomer ekonom","Privat","Pct_46",46,48151
"Civilekonomer ekonom","Privat","Pct_47",47,48750
"Civilekonomer ekonom","Privat","Pct_48",48,49000
"Civilekonomer ekonom","Privat","Pct_49",49,49500
"Civilekonomer ekonom","Privat","Pct_50",50,50000
"Civilekonomer ekonom","Privat","Pct_51",51,50084
"Civilekonomer ekonom","Privat","Pct_52",52,50700
"Civilekonomer ekonom","Privat","Pct_53",53,51000
"Civilekonomer ekonom","Privat","Pct_54",54,51500
"Civilekonomer ekonom","Privat","Pct_55",55,52000
"Civilekonomer ekonom","Privat","Pct_56",56,52598
"Civilekonomer ekonom","Privat","Pct_57",57,53000
"Civilekonomer ekonom","Privat","Pct_58",58,53500
"Civilekonomer ekonom","Privat","Pct_59",59,54000
"Civilekonomer ekonom","Privat","Pct_60",60,54727
"Civilekonomer ekonom","Privat","Pct_61",61,55000
"Civilekonomer ekonom","Privat","Pct_62",62,55400
"Civilekonomer ekonom","Privat","Pct_63",63,56000
"Civilekonomer ekonom","Privat","Pct_64",64,56500
"Civilekonomer ekonom","Privat","Pct_65",65,57000
"Civilekonomer ekonom","Privat","Pct_66",66,57827
"Civilekonomer ekonom","Privat","Pct_67",67,58300
"Civilekonomer ekonom","Privat","Pct_68",68,59000
"Civilekonomer ekonom","Privat","Pct_69",69,59827
"Civilekonomer ekonom","Privat","Pct_70",70,60000
"Civilekonomer ekonom","Privat","Pct_71",71,60933
"Civilekonomer ekonom","Privat","Pct_72",72,61600
"Civilekonomer ekonom","Privat","Pct_73",73,62349
"Civilekonomer ekonom","Privat","Pct_74",74,63000
"Civilekonomer ekonom","Privat","Pct_75",75,63870
"Civilekonomer ekonom","Privat","Pct_76",76,64500
"Civilekonomer ekonom","Privat","Pct_77",77,65000
"Civilekonomer ekonom","Privat","Pct_78",78,65900
"Civilekonomer ekonom","Privat","Pct_79",79,66927
"Civilekonomer ekonom","Privat","Pct_80",80,68000
"Civilekonomer ekonom","Privat","Pct_81",81,69000
"Civilekonomer ekonom","Privat","Pct_82",82,70000
"Civilekonomer ekonom","Privat","Pct_83",83,71000
"Civilekonomer ekonom","Privat","Pct_84",84,72045
"Civilekonomer ekonom","Privat","Pct_85",85,73500
"Civilekonomer ekonom","Privat","Pct_86",86,75000
"Civilekonomer ekonom","Privat","Pct_87",87,76000
"Civilekonomer ekonom","Privat","Pct_88",88,78000
"Civilekonomer ekonom","Privat","Pct_89",89,80000
"Civilekonomer ekonom","Privat","Pct_90",90,81600
"Civilekonomer ekonom","Privat","Pct_91",91,83300
"Civilekonomer ekonom","Privat","Pct_92",92,85700
"Civilekonomer ekonom","Privat","Pct_93",93,88990
"Civilekonomer ekonom","Privat","Pct_94",94,92800
"Civilekonomer ekonom","Privat","Pct_95",95,98000
"Civilekonomer ekonom","Privat","Pct_96",96,103500
"Civilekonomer ekonom","Privat","Pct_97",97,111500
"Civilekonomer ekonom","Offentlig","Pct_3",3,28100
"Civilekonomer ekonom","Offentlig","Pct_4",4,28700
"Civilekonomer ekonom","Offentlig","Pct_5",5,29400
"Civilekonomer ekonom","Offentlig","Pct_6",6,30000
"Civilekonomer ekonom","Offentlig","Pct_7",7,30200
"Civilekonomer ekonom","Offentlig","Pct_8",8,30600
"Civilekonomer ekonom","Offentlig","Pct_9",9,31000
"Civilekonomer ekonom","Offentlig","Pct_10",10,31500
"Civilekonomer ekonom","Offentlig","Pct_11",11,32000
"Civilekonomer ekonom","Offentlig","Pct_12",12,32400
"Civilekonomer ekonom","Offentlig","Pct_13",13,32800
"Civilekonomer ekonom","Offentlig","Pct_14",14,33050
"Civilekonomer ekonom","Offentlig","Pct_15",15,33501
"Civilekonomer ekonom","Offentlig","Pct_16",16,33900
"Civilekonomer ekonom","Offentlig","Pct_17",17,34200
"Civilekonomer ekonom","Offentlig","Pct_18",18,34600
"Civilekonomer ekonom","Offentlig","Pct_19",19,34900
"Civilekonomer ekonom","Offentlig","Pct_20",20,35000
"Civilekonomer ekonom","Offentlig","Pct_21",21,35500
"Civilekonomer ekonom","Offentlig","Pct_22",22,35750
"Civilekonomer ekonom","Offentlig","Pct_23",23,36000
"Civilekonomer ekonom","Offentlig","Pct_24",24,36200
"Civilekonomer ekonom","Offentlig","Pct_25",25,36500
"Civilekonomer ekonom","Offentlig","Pct_26",26,36800
"Civilekonomer ekonom","Offentlig","Pct_27",27,37000
"Civilekonomer ekonom","Offentlig","Pct_28",28,37200
"Civilekonomer ekonom","Offentlig","Pct_29",29,37500
"Civilekonomer ekonom","Offentlig","Pct_30",30,37800
"Civilekonomer ekonom","Offentlig","Pct_31",31,38000
"Civilekonomer ekonom","Offentlig","Pct_32",32,38300
"Civilekonomer ekonom","Offentlig","Pct_33",33,38500
"Civilekonomer ekonom","Offentlig","Pct_34",34,38800
"Civilekonomer ekonom","Offentlig","Pct_35",35,39000
"Civilekonomer ekonom","Offentlig","Pct_36",36,39300
"Civilekonomer ekonom","Offentlig","Pct_37",37,39500
"Civilekonomer ekonom","Offentlig","Pct_38",38,39900
"Civilekonomer ekonom","Offentlig","Pct_39",39,40000
"Civilekonomer ekonom","Offentlig","Pct_40",40,40000
"Civilekonomer ekonom","Offentlig","Pct_41",41,40350
"Civilekonomer ekonom","Offentlig","Pct_42",42,40600
"Civilekonomer ekonom","Offentlig","Pct_43",43,40900
"Civilekonomer ekonom","Offentlig","Pct_44",44,41000
"Civilekonomer ekonom","Offentlig","Pct_45",45,41250
"Civilekonomer ekonom","Offentlig","Pct_46",46,41500
"Civilekonomer ekonom","Offentlig","Pct_47",47,41800
"Civilekonomer ekonom","Offentlig","Pct_48",48,42000
"Civilekonomer ekonom","Offentlig","Pct_49",49,42200
"Civilekonomer ekonom","Offentlig","Pct_50",50,42500
"Civilekonomer ekonom","Offentlig","Pct_51",51,42700
"Civilekonomer ekonom","Offentlig","Pct_52",52,43000
"Civilekonomer ekonom","Offentlig","Pct_53",53,43003
"Civilekonomer ekonom","Offentlig","Pct_54",54,43400
"Civilekonomer ekonom","Offentlig","Pct_55",55,43700
"Civilekonomer ekonom","Offentlig","Pct_56",56,44000
"Civilekonomer ekonom","Offentlig","Pct_57",57,44100
"Civilekonomer ekonom","Offentlig","Pct_58",58,44450
"Civilekonomer ekonom","Offentlig","Pct_59",59,44800
"Civilekonomer ekonom","Offentlig","Pct_60",60,45000
"Civilekonomer ekonom","Offentlig","Pct_61",61,45100
"Civilekonomer ekonom","Offentlig","Pct_62",62,45500
"Civilekonomer ekonom","Offentlig","Pct_63",63,45800
"Civilekonomer ekonom","Offentlig","Pct_64",64,46000
"Civilekonomer ekonom","Offentlig","Pct_65",65,46200
"Civilekonomer ekonom","Offentlig","Pct_66",66,46500
"Civilekonomer ekonom","Offentlig","Pct_67",67,46850
"Civilekonomer ekonom","Offentlig","Pct_68",68,47068
"Civilekonomer ekonom","Offentlig","Pct_69",69,47550
"Civilekonomer ekonom","Offentlig","Pct_70",70,48000
"Civilekonomer ekonom","Offentlig","Pct_71",71,48300
"Civilekonomer ekonom","Offentlig","Pct_72",72,48800
"Civilekonomer ekonom","Offentlig","Pct_73",73,49100
"Civilekonomer ekonom","Offentlig","Pct_74",74,49700
"Civilekonomer ekonom","Offentlig","Pct_75",75,50000
"Civilekonomer ekonom","Offentlig","Pct_76",76,50400
"Civilekonomer ekonom","Offentlig","Pct_77",77,51000
"Civilekonomer ekonom","Offentlig","Pct_78",78,51300
"Civilekonomer ekonom","Offentlig","Pct_79",79,52000
"Civilekonomer ekonom","Offentlig","Pct_80",80,52300
"Civilekonomer ekonom","Offentlig","Pct_81",81,53000
"Civilekonomer ekonom","Offentlig","Pct_82",82,53550
"Civilekonomer ekonom","Offentlig","Pct_83",83,54200
"Civilekonomer ekonom","Offentlig","Pct_84",84,55000
"Civilekonomer ekonom","Offentlig","Pct_85",85,55400
"Civilekonomer ekonom","Offentlig","Pct_86",86,56100
